,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-30,0,0,0,6,32.768,1,0.016
1,-30,0,0,1,6,32.768,27,0.442
2,-30,0,0,2,6,32.768,7,0.122
3,-30,0,0,3,6,32.768,24,0.362
4,-30,0,1,0,6,32.768,1,0.016
5,-30,0,1,1,6,32.768,0,0.0
6,-30,0,1,2,6,32.768,1,0.016
7,-30,0,1,3,6,32.768,1,0.016
8,-30,0,2,0,6,32.768,102,1.5010000000000001
9,-30,0,2,1,6,32.768,47,0.747
10,-30,0,2,2,6,32.768,0,0.0
11,-30,0,2,3,6,32.768,264,3.642
12,-30,0,3,0,6,32.768,0,0.0
13,-30,0,3,1,6,32.768,39,0.636
14,-30,0,3,2,6,32.768,33,0.715
15,-30,0,3,3,6,32.768,31,0.526
16,-30,0,4,0,7,32.768,1,0.008
17,-30,0,4,1,7,32.768,0,0.321
18,-30,0,4,2,7,32.768,4,0.038
19,-30,0,4,3,7,32.768,10,0.063
20,-30,0,5,0,7,32.768,1,0.0075
21,-30,0,5,1,7,32.768,10,0.098
22,-30,0,5,2,7,32.768,1,0.008
23,-30,0,5,3,7,32.768,12,0.1505
24,-30,0,6,0,7,32.768,0,0.0
25,-30,0,6,1,7,32.768,1,0.008
26,-30,0,6,2,7,32.768,14,0.1215
27,-30,0,6,3,7,32.768,1,0.008
28,-30,0,7,0,7,32.768,1,0.008
29,-30,0,7,1,7,32.768,1,0.01
30,-30,0,7,2,7,32.768,10,0.105
31,-30,0,7,3,7,32.768,1,0.008
32,-30,1,0,0,0,32.768,0,0.0
33,-30,1,0,1,0,32.768,0,0.0
34,-30,1,0,2,0,32.768,2004,2055.744
35,-30,1,0,3,0,32.768,0,0.0
36,-30,1,1,0,0,32.768,1,1.024
37,-30,1,1,1,0,32.768,0,0.0
38,-30,1,1,2,0,32.768,1,1.024
39,-30,1,1,3,0,32.768,3230,3303.936
40,-30,1,2,0,0,32.768,0,0.0
41,-30,1,2,1,0,32.768,1,1.024
42,-30,1,2,2,0,32.768,3755,3854.5280000000002
43,-30,1,2,3,0,32.768,3230,3304.896
44,-30,1,3,0,0,32.768,0,0.0
45,-30,1,3,1,0,32.768,0,0.0
46,-30,1,3,2,0,32.768,1,1.024
47,-30,1,3,3,0,32.768,1,1.024
48,-30,1,4,0,0,32.768,1,1.024
49,-30,1,4,1,0,32.768,1292,1319.296
50,-30,1,4,2,0,32.768,0,0.0
51,-30,1,4,3,0,32.768,1096,1125.632
52,-30,1,5,0,0,32.768,1,1.024
53,-30,1,5,1,0,32.768,1,1.024
54,-30,1,5,2,0,32.768,1487,1518.208
55,-30,1,5,3,0,32.768,1374,1408.32
56,-30,1,6,0,0,32.768,2557,2624.32
57,-30,1,6,1,0,32.768,2591,2642.368
58,-30,1,6,2,0,32.768,1,1.024
59,-30,1,6,3,0,32.768,1775,1818.176
60,-30,1,7,0,0,32.768,0,0.0
61,-30,1,7,1,0,32.768,2790,2856.832
62,-30,1,7,2,0,32.768,2499,2566.656
63,-30,1,7,3,0,32.768,2056,2099.712
