,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,90,0,0,0,6,32.768,1,0.016
1,90,0,0,1,6,32.768,28622,458.41200000000003
2,90,0,0,2,6,32.768,21459,342.891
3,90,0,0,3,6,32.768,18141,290.358
4,90,0,1,0,6,32.768,42949,687.909
5,90,0,1,1,6,32.768,32766,523.817
6,90,0,1,2,6,32.768,0,0.0
7,90,0,1,3,6,32.768,23868,381.414
8,90,0,2,0,6,32.768,38815,620.1320000000001
9,90,0,2,1,6,32.768,38987,624.649
10,90,0,2,2,6,32.768,1,0.016
11,90,0,2,3,6,32.768,25193,402.623
12,90,0,3,0,6,32.768,47547,761.344
13,90,0,3,1,6,32.768,643,10.496
14,90,0,3,2,6,32.768,1,0.016
15,90,0,3,3,6,32.768,29930,478.918
16,90,0,4,0,7,32.768,12063,96.4455
17,90,0,4,1,7,32.768,12616,100.891
18,90,0,4,2,7,32.768,9754,78.06700000000001
19,90,0,4,3,7,32.768,8652,69.259
20,90,0,5,0,7,32.768,15056,120.53
21,90,0,5,1,7,32.768,14579,116.6225
22,90,0,5,2,7,32.768,12394,99.092
23,90,0,5,3,7,32.768,9411,75.28
24,90,0,6,0,7,32.768,21835,174.7105
25,90,0,6,1,7,32.768,17780,142.306
26,90,0,6,2,7,32.768,14034,112.285
27,90,0,6,3,7,32.768,11181,89.3925
28,90,0,7,0,7,32.768,0,0.0
29,90,0,7,1,7,32.768,18461,147.752
30,90,0,7,2,7,32.768,14189,113.5745
31,90,0,7,3,7,32.768,13141,105.102
32,90,1,0,0,0,32.768,0,0.0
33,90,1,0,1,0,32.768,0,0.0
34,90,1,0,2,0,32.768,48983,50273.024
35,90,1,0,3,0,32.768,37652,38623.68
36,90,1,1,0,0,32.768,81086,82809.152
37,90,1,1,1,0,32.768,75677,77275.32800000001
38,90,1,1,2,0,32.768,61909,63245.696
39,90,1,1,3,0,32.768,57089,58548.352
40,90,1,2,0,0,32.768,1,1.024
41,90,1,2,1,0,32.768,87397,89446.592
42,90,1,2,2,0,32.768,81672,83760.064
43,90,1,2,3,0,32.768,69573,71409.408
44,90,1,3,0,0,32.768,1,1.024
45,90,1,3,1,0,32.768,106623,109006.912
46,90,1,3,2,0,32.768,91462,93841.728
47,90,1,3,3,0,32.768,86235,88500.16
48,90,1,4,0,0,32.768,1,1.024
49,90,1,4,1,0,32.768,36101,36932.864
50,90,1,4,2,0,32.768,30452,31093.568
51,90,1,4,3,0,32.768,26794,27443.2
52,90,1,5,0,0,32.768,61460,62777.984000000004
53,90,1,5,1,0,32.768,47912,49139.008
54,90,1,5,2,0,32.768,44998,46191.616
55,90,1,5,3,0,32.768,38383,39270.848
56,90,1,6,0,0,32.768,73825,75486.912
57,90,1,6,1,0,32.768,67174,68611.584
58,90,1,6,2,0,32.768,53727,54859.072
59,90,1,6,3,0,32.768,45317,46407.168
60,90,1,7,0,0,32.768,1,1.024
61,90,1,7,1,0,32.768,75095,77063.68000000001
62,90,1,7,2,0,32.768,64189,65906.432
63,90,1,7,3,0,32.768,55345,56770.688
