,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,0,0,0,0,6,32.768,1,0.016
1,0,0,0,1,6,32.768,424,6.791
2,0,0,0,2,6,32.768,344,5.455
3,0,0,0,3,6,32.768,0,0.0
4,0,0,1,0,6,32.768,0,0.0
5,0,0,1,1,6,32.768,2,0.03
6,0,0,1,2,6,32.768,0,0.0
7,0,0,1,3,6,32.768,0,0.0
8,0,0,2,0,6,32.768,0,0.0
9,0,0,2,1,6,32.768,0,0.0
10,0,0,2,2,6,32.768,1,0.016
11,0,0,2,3,6,32.768,2,0.025
12,0,0,3,0,6,32.768,591,9.472
13,0,0,3,1,6,32.768,0,0.0
14,0,0,3,2,6,32.768,1,0.016
15,0,0,3,3,6,32.768,474,7.582
16,0,0,4,0,7,32.768,88,0.6475
17,0,0,4,1,7,32.768,1,0.0085
18,0,0,4,2,7,32.768,63,0.502
19,0,0,4,3,7,32.768,78,0.583
20,0,0,5,0,7,32.768,97,0.7765
21,0,0,5,1,7,32.768,83,0.654
22,0,0,5,2,7,32.768,17,0.115
23,0,0,5,3,7,32.768,56,0.446
24,0,0,6,0,7,32.768,1,0.008
25,0,0,6,1,7,32.768,1,0.008
26,0,0,6,2,7,32.768,81,0.6525
27,0,0,6,3,7,32.768,59,0.47700000000000004
28,0,0,7,0,7,32.768,0,0.0
29,0,0,7,1,7,32.768,126,0.9995
30,0,0,7,2,7,32.768,101,0.811
31,0,0,7,3,7,32.768,1,0.008
32,0,1,0,0,0,32.768,0,0.0
33,0,1,0,1,0,32.768,0,0.0
34,0,1,0,2,0,32.768,3,3.648
35,0,1,0,3,0,32.768,6983,7149.12
36,0,1,1,0,0,32.768,1,1.024
37,0,1,1,1,0,32.768,1,1.024
38,0,1,1,2,0,32.768,12514,12821.632
39,0,1,1,3,0,32.768,11598,11835.968
40,0,1,2,0,0,32.768,1,1.024
41,0,1,2,1,0,32.768,17771,18251.712
42,0,1,2,2,0,32.768,1,1.024
43,0,1,2,3,0,32.768,4410,5150.400000000001
44,0,1,3,0,0,32.768,1,1.024
45,0,1,3,1,0,32.768,17949,18227.136
46,0,1,3,2,0,32.768,18834,19198.016
47,0,1,3,3,0,32.768,0,0.0
48,0,1,4,0,0,32.768,1,1.024
49,0,1,4,1,0,32.768,5680,5809.6
50,0,1,4,2,0,32.768,4619,4718.912
51,0,1,4,3,0,32.768,4060,4166.336
52,0,1,5,0,0,32.768,9758,9981.824
53,0,1,5,1,0,32.768,0,0.0
54,0,1,5,2,0,32.768,7437,7613.76
55,0,1,5,3,0,32.768,6165,6331.584
56,0,1,6,0,0,32.768,11233,11473.216
57,0,1,6,1,0,32.768,0,0.0
58,0,1,6,2,0,32.768,8738,8978.752
59,0,1,6,3,0,32.768,7169,7340.8
60,0,1,7,0,0,32.768,1,1.024
61,0,1,7,1,0,32.768,12603,12864.768
62,0,1,7,2,0,32.768,10588,10869.504
63,0,1,7,3,0,32.768,9333,9578.368
