,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-10,0,0,0,6,32.768,1,0.016
1,-10,0,0,1,6,32.768,1,0.016
2,-10,0,0,2,6,32.768,2,0.026000000000000002
3,-10,0,0,3,6,32.768,0,0.0
4,-10,0,1,0,6,32.768,0,0.0
5,-10,0,1,1,6,32.768,168,2.696
6,-10,0,1,2,6,32.768,105,1.668
7,-10,0,1,3,6,32.768,1,0.027
8,-10,0,2,0,6,32.768,0,0.0
9,-10,0,2,1,6,32.768,0,0.0
10,-10,0,2,2,6,32.768,300,4.8420000000000005
11,-10,0,2,3,6,32.768,1,0.016
12,-10,0,3,0,6,32.768,1,0.016
13,-10,0,3,1,6,32.768,1,0.016
14,-10,0,3,2,6,32.768,0,0.0
15,-10,0,3,3,6,32.768,164,2.641
16,-10,0,4,0,7,32.768,31,0.2335
17,-10,0,4,1,7,32.768,37,0.158
18,-10,0,4,2,7,32.768,20,0.157
19,-10,0,4,3,7,32.768,25,0.1905
20,-10,0,5,0,7,32.768,20,0.157
21,-10,0,5,1,7,32.768,31,0.247
22,-10,0,5,2,7,32.768,132,1.0475
23,-10,0,5,3,7,32.768,11,0.3335
24,-10,0,6,0,7,32.768,26,0.2695
25,-10,0,6,1,7,32.768,34,0.28200000000000003
26,-10,0,6,2,7,32.768,64,0.6105
27,-10,0,6,3,7,32.768,21,0.17550000000000002
28,-10,0,7,0,7,32.768,51,0.41000000000000003
29,-10,0,7,1,7,32.768,1,0.008
30,-10,0,7,2,7,32.768,0,0.0
31,-10,0,7,3,7,32.768,27,0.2335
32,-10,1,0,0,0,32.768,1,1.024
33,-10,1,0,1,0,32.768,5129,5245.184
34,-10,1,0,2,0,32.768,1,1.088
35,-10,1,0,3,0,32.768,4124,4216.192
36,-10,1,1,0,0,32.768,1,1.024
37,-10,1,1,1,0,32.768,0,0.0
38,-10,1,1,2,0,32.768,1,1.024
39,-10,1,1,3,0,32.768,6245,6372.544
40,-10,1,2,0,0,32.768,0,0.0
41,-10,1,2,1,0,32.768,1,1.024
42,-10,1,2,2,0,32.768,7059,7210.368
43,-10,1,2,3,0,32.768,0,0.0
44,-10,1,3,0,0,32.768,1,1.024
45,-10,1,3,1,0,32.768,0,0.0
46,-10,1,3,2,0,32.768,1,1.024
47,-10,1,3,3,0,32.768,0,0.0
48,-10,1,4,0,0,32.768,1,1.024
49,-10,1,4,1,0,32.768,0,0.0
50,-10,1,4,2,0,32.768,2429,2489.152
51,-10,1,4,3,0,32.768,2281,2334.464
52,-10,1,5,0,0,32.768,0,0.0
53,-10,1,5,1,0,32.768,3954,4044.992
54,-10,1,5,2,0,32.768,3555,3646.08
55,-10,1,5,3,0,32.768,3281,3359.808
56,-10,1,6,0,0,32.768,5529,5674.176
57,-10,1,6,1,0,32.768,4642,4740.8640000000005
58,-10,1,6,2,0,32.768,4502,4609.152
59,-10,1,6,3,0,32.768,4006,4094.9120000000003
60,-10,1,7,0,0,32.768,7297,7451.136
61,-10,1,7,1,0,32.768,6254,6397.696
62,-10,1,7,2,0,32.768,5048,5203.328
63,-10,1,7,3,0,32.768,4204,4310.912
