,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,10,0,0,0,6,32.768,1,0.016
1,10,0,0,1,6,32.768,1,0.016
2,10,0,0,2,6,32.768,1,0.021
3,10,0,0,3,6,32.768,0,0.0
4,10,0,1,0,6,32.768,0,0.0
5,10,0,1,1,6,32.768,559,8.894
6,10,0,1,2,6,32.768,382,6.135
7,10,0,1,3,6,32.768,439,7.0280000000000005
8,10,0,2,0,6,32.768,0,0.0
9,10,0,2,1,6,32.768,0,0.0
10,10,0,2,2,6,32.768,524,8.302
11,10,0,2,3,6,32.768,1,0.016
12,10,0,3,0,6,32.768,794,12.711
13,10,0,3,1,6,32.768,1,0.016
14,10,0,3,2,6,32.768,0,0.0
15,10,0,3,3,6,32.768,567,9.086
16,10,0,4,0,7,32.768,127,0.991
17,10,0,4,1,7,32.768,116,0.9485
18,10,0,4,2,7,32.768,90,0.7095
19,10,0,4,3,7,32.768,94,0.769
20,10,0,5,0,7,32.768,97,0.7805
21,10,0,5,1,7,32.768,141,1.1225
22,10,0,5,2,7,32.768,497,4.233
23,10,0,5,3,7,32.768,292,1.721
24,10,0,6,0,7,32.768,49,0.3425
25,10,0,6,1,7,32.768,161,1.282
26,10,0,6,2,7,32.768,196,1.567
27,10,0,6,3,7,32.768,103,0.8165
28,10,0,7,0,7,32.768,229,1.837
29,10,0,7,1,7,32.768,1,0.008
30,10,0,7,2,7,32.768,222,1.7710000000000001
31,10,0,7,3,7,32.768,128,1.016
32,10,1,0,0,0,32.768,1,1.024
33,10,1,0,1,0,32.768,9157,9384.704
34,10,1,0,2,0,32.768,1,1.6
35,10,1,0,3,0,32.768,7239,7419.136
36,10,1,1,0,0,32.768,1,1.024
37,10,1,1,1,0,32.768,0,0.0
38,10,1,1,2,0,32.768,1,1.024
39,10,1,1,3,0,32.768,10952,11227.84
40,10,1,2,0,0,32.768,0,0.0
41,10,1,2,1,0,32.768,1,1.024
42,10,1,2,2,0,32.768,12743,13043.584
43,10,1,2,3,0,32.768,0,0.0
44,10,1,3,0,0,32.768,1,1.024
45,10,1,3,1,0,32.768,23,35.52
46,10,1,3,2,0,32.768,1,1.024
47,10,1,3,3,0,32.768,0,0.0
48,10,1,4,0,0,32.768,1,1.024
49,10,1,4,1,0,32.768,0,0.0
50,10,1,4,2,0,32.768,4672,4769.216
51,10,1,4,3,0,32.768,4338,4431.296
52,10,1,5,0,0,32.768,0,0.0
53,10,1,5,1,0,32.768,7633,7825.792
54,10,1,5,2,0,32.768,6770,6934.0160000000005
55,10,1,5,3,0,32.768,6185,6322.496
56,10,1,6,0,0,32.768,10833,11052.864
57,10,1,6,1,0,32.768,9137,9326.144
58,10,1,6,2,0,32.768,8515,8733.952
59,10,1,6,3,0,32.768,7554,7720.64
60,10,1,7,0,0,32.768,13888,14175.68
61,10,1,7,1,0,32.768,11883,12141.056
62,10,1,7,2,0,32.768,10135,10404.544
63,10,1,7,3,0,32.768,8059,8253.76
