,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,110,0,0,0,6,32.768,47316,757.815
1,110,0,0,1,6,32.768,34895,559.248
2,110,0,0,2,6,32.768,30267,484.071
3,110,0,0,3,6,32.768,26286,420.055
4,110,0,1,0,6,32.768,29,0.536
5,110,0,1,1,6,32.768,0,0.0
6,110,0,1,2,6,32.768,40087,641.0790000000001
7,110,0,1,3,6,32.768,38828,620.3530000000001
8,110,0,2,0,6,32.768,64330,1028.957
9,110,0,2,1,6,32.768,58576,936.8580000000001
10,110,0,2,2,6,32.768,48435,774.018
11,110,0,2,3,6,32.768,39000,623.996
12,110,0,3,0,6,32.768,0,0.0
13,110,0,3,1,6,32.768,59808,955.8000000000001
14,110,0,3,2,6,32.768,52682,842.1220000000001
15,110,0,3,3,6,32.768,43046,689.595
16,110,0,4,0,7,32.768,1,0.0085
17,110,0,4,1,7,32.768,22391,179.135
18,110,0,4,2,7,32.768,18890,151.173
19,110,0,4,3,7,32.768,14891,119.1235
20,110,0,5,0,7,32.768,34985,279.4545
21,110,0,5,1,7,32.768,23092,184.842
22,110,0,5,2,7,32.768,23346,186.7105
23,110,0,5,3,7,32.768,19865,158.849
24,110,0,6,0,7,32.768,0,0.0
25,110,0,6,1,7,32.768,25709,205.78
26,110,0,6,2,7,32.768,22985,183.912
27,110,0,6,3,7,32.768,22788,182.195
28,110,0,7,0,7,32.768,45176,361.5235
29,110,0,7,1,7,32.768,36097,288.8495
30,110,0,7,2,7,32.768,25435,203.52450000000002
31,110,0,7,3,7,32.768,25422,203.293
32,110,1,0,0,0,32.768,0,0.0
33,110,1,0,1,0,32.768,53329,54740.864
34,110,1,0,2,0,32.768,43219,44324.544
35,110,1,0,3,0,32.768,38905,39888.064
36,110,1,1,0,0,32.768,84464,86295.872
37,110,1,1,1,0,32.768,0,0.0
38,110,1,1,2,0,32.768,63479,64901.056000000004
39,110,1,1,3,0,32.768,59020,60504.576
40,110,1,2,0,0,32.768,0,0.0
41,110,1,2,1,0,32.768,91484,93675.2
42,110,1,2,2,0,32.768,77688,79706.75200000001
43,110,1,2,3,0,32.768,68972,70429.82400000001
44,110,1,3,0,0,32.768,127871,131058.432
45,110,1,3,1,0,32.768,0,0.0
46,110,1,3,2,0,32.768,87723,90084.736
47,110,1,3,3,0,32.768,82065,84171.136
48,110,1,4,0,0,32.768,46662,47700.736000000004
49,110,1,4,1,0,32.768,37535,38517.952
50,110,1,4,2,0,32.768,31020,31848.128
51,110,1,4,3,0,32.768,29495,30199.232
52,110,1,5,0,0,32.768,63467,65058.880000000005
53,110,1,5,1,0,32.768,51461,52844.352
54,110,1,5,2,0,32.768,44776,45912.256
55,110,1,5,3,0,32.768,40903,41787.520000000004
56,110,1,6,0,0,32.768,81776,83825.152
57,110,1,6,1,0,32.768,69758,71249.152
58,110,1,6,2,0,32.768,59731,61019.008
59,110,1,6,3,0,32.768,48642,49945.088
60,110,1,7,0,0,32.768,1,1.024
61,110,1,7,1,0,32.768,0,0.0
62,110,1,7,2,0,32.768,69128,70591.104
63,110,1,7,3,0,32.768,58315,59566.784
