,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,80,0,0,0,6,32.768,1,0.016
1,80,0,0,1,6,32.768,1,0.016
2,80,0,0,2,6,32.768,17882,286.53000000000003
3,80,0,0,3,6,32.768,18088,289.85
4,80,0,1,0,6,32.768,0,0.0
5,80,0,1,1,6,32.768,0,0.001
6,80,0,1,2,6,32.768,17,0.254
7,80,0,1,3,6,32.768,17617,281.589
8,80,0,2,0,6,32.768,1,0.023
9,80,0,2,1,6,32.768,0,0.0
10,80,0,2,2,6,32.768,23543,376.871
11,80,0,2,3,6,32.768,23863,382.254
12,80,0,3,0,6,32.768,1,0.016
13,80,0,3,1,6,32.768,0,0.0
14,80,0,3,2,6,32.768,1,0.016
15,80,0,3,3,6,32.768,22834,364.921
16,80,0,4,0,7,32.768,9623,76.993
17,80,0,4,1,7,32.768,8275,66.2355
18,80,0,4,2,7,32.768,6668,53.342
19,80,0,4,3,7,32.768,6641,53.108000000000004
20,80,0,5,0,7,32.768,4210,33.9765
21,80,0,5,1,7,32.768,9147,73.137
22,80,0,5,2,7,32.768,8929,71.40950000000001
23,80,0,5,3,7,32.768,8366,66.911
24,80,0,6,0,7,32.768,46,0.323
25,80,0,6,1,7,32.768,0,0.0
26,80,0,6,2,7,32.768,8898,71.2135
27,80,0,6,3,7,32.768,8153,65.2095
28,80,0,7,0,7,32.768,15410,123.229
29,80,0,7,1,7,32.768,12903,103.16250000000001
30,80,0,7,2,7,32.768,12928,103.4315
31,80,0,7,3,7,32.768,9101,72.803
32,80,1,0,0,0,32.768,0,0.0
33,80,1,0,1,0,32.768,49506,50752.448000000004
34,80,1,0,2,0,32.768,43062,44208.768000000004
35,80,1,0,3,0,32.768,37701,38586.432
36,80,1,1,0,0,32.768,1,1.024
37,80,1,1,1,0,32.768,3,30.080000000000002
38,80,1,1,2,0,32.768,56327,57598.784
39,80,1,1,3,0,32.768,55594,57016.064
40,80,1,2,0,0,32.768,0,0.0
41,80,1,2,1,0,32.768,1,1.024
42,80,1,2,2,0,32.768,69336,70922.368
43,80,1,2,3,0,32.768,65466,67084.224
44,80,1,3,0,0,32.768,1,1.024
45,80,1,3,1,0,32.768,103987,106554.88
46,80,1,3,2,0,32.768,93645,95586.11200000001
47,80,1,3,3,0,32.768,78739,80654.848
48,80,1,4,0,0,32.768,37900,38904.704
49,80,1,4,1,0,32.768,35979,36869.312
50,80,1,4,2,0,32.768,31442,32162.944
51,80,1,4,3,0,32.768,24562,25098.496
52,80,1,5,0,0,32.768,36637,39202.624
53,80,1,5,1,0,32.768,83,125.824
54,80,1,5,2,0,32.768,42187,43305.6
55,80,1,5,3,0,32.768,33545,34378.816
56,80,1,6,0,0,32.768,72480,74054.08
57,80,1,6,1,0,32.768,60478,62030.976
58,80,1,6,2,0,32.768,51247,52612.544
59,80,1,6,3,0,32.768,42459,43458.944
60,80,1,7,0,0,32.768,1,1.024
61,80,1,7,1,0,32.768,0,0.0
62,80,1,7,2,0,32.768,59066,60649.344000000005
63,80,1,7,3,0,32.768,49925,51085.504
