,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-10,0,0,0,6,32.768,0,0.0
1,-10,0,0,1,6,32.768,1,0.027
2,-10,0,0,2,6,32.768,1,0.016
3,-10,0,0,3,6,32.768,100,1.593
4,-10,0,1,0,6,32.768,204,3.2760000000000002
5,-10,0,1,1,6,32.768,0,0.0
6,-10,0,1,2,6,32.768,0,0.0
7,-10,0,1,3,6,32.768,130,2.075
8,-10,0,2,0,6,32.768,0,0.0
9,-10,0,2,1,6,32.768,0,0.0
10,-10,0,2,2,6,32.768,1,0.04
11,-10,0,2,3,6,32.768,0,0.0
12,-10,0,3,0,6,32.768,0,0.0
13,-10,0,3,1,6,32.768,2,0.021
14,-10,0,3,2,6,32.768,0,0.0
15,-10,0,3,3,6,32.768,135,2.181
16,-10,0,4,0,7,32.768,0,0.0
17,-10,0,4,1,7,32.768,30,0.2425
18,-10,0,4,2,7,32.768,20,0.164
19,-10,0,4,3,7,32.768,0,0.0
20,-10,0,5,0,7,32.768,75,0.5595
21,-10,0,5,1,7,32.768,1,0.008
22,-10,0,5,2,7,32.768,1,0.0135
23,-10,0,5,3,7,32.768,64,0.494
24,-10,0,6,0,7,32.768,97,0.647
25,-10,0,6,1,7,32.768,36,0.28700000000000003
26,-10,0,6,2,7,32.768,29,0.23700000000000002
27,-10,0,6,3,7,32.768,29,0.2315
28,-10,0,7,0,7,32.768,29,0.2325
29,-10,0,7,1,7,32.768,44,0.34
30,-10,0,7,2,7,32.768,51,0.4395
31,-10,0,7,3,7,32.768,40,0.3205
32,-10,1,0,0,0,32.768,0,0.0
33,-10,1,0,1,0,32.768,1,1.024
34,-10,1,0,2,0,32.768,0,0.0
35,-10,1,0,3,0,32.768,0,0.0
36,-10,1,1,0,0,32.768,1,1.024
37,-10,1,1,1,0,32.768,0,0.0
38,-10,1,1,2,0,32.768,1,1.024
39,-10,1,1,3,0,32.768,4712,4812.0960000000005
40,-10,1,2,0,0,32.768,8632,8858.368
41,-10,1,2,1,0,32.768,1,1.024
42,-10,1,2,2,0,32.768,0,0.0
43,-10,1,2,3,0,32.768,6389,6539.904
44,-10,1,3,0,0,32.768,0,0.0
45,-10,1,3,1,0,32.768,8873,9105.216
46,-10,1,3,2,0,32.768,1,1.024
47,-10,1,3,3,0,32.768,7872,8035.648
48,-10,1,4,0,0,32.768,2596,2651.136
49,-10,1,4,1,0,32.768,1,1.024
50,-10,1,4,2,0,32.768,1,1.024
51,-10,1,4,3,0,32.768,1640,1684.48
52,-10,1,5,0,0,32.768,0,0.0
53,-10,1,5,1,0,32.768,1,1.024
54,-10,1,5,2,0,32.768,0,0.0
55,-10,1,5,3,0,32.768,2477,2533.696
56,-10,1,6,0,0,32.768,1,1.024
57,-10,1,6,1,0,32.768,4295,4384.128
58,-10,1,6,2,0,32.768,4251,4358.848
59,-10,1,6,3,0,32.768,3875,3977.024
60,-10,1,7,0,0,32.768,7010,7154.752
61,-10,1,7,1,0,32.768,1,1.024
62,-10,1,7,2,0,32.768,4815,4932.224
63,-10,1,7,3,0,32.768,4333,4445.76
