,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-20,0,0,0,6,32.768,0,0.0
1,-20,0,0,1,6,32.768,3,0.039
2,-20,0,0,2,6,32.768,1,0.016
3,-20,0,0,3,6,32.768,48,0.772
4,-20,0,1,0,6,32.768,100,1.61
5,-20,0,1,1,6,32.768,0,0.0
6,-20,0,1,2,6,32.768,0,0.0
7,-20,0,1,3,6,32.768,65,1.042
8,-20,0,2,0,6,32.768,0,0.0
9,-20,0,2,1,6,32.768,0,0.0
10,-20,0,2,2,6,32.768,0,0.0
11,-20,0,2,3,6,32.768,0,0.0
12,-20,0,3,0,6,32.768,0,0.0
13,-20,0,3,1,6,32.768,1251,25.603
14,-20,0,3,2,6,32.768,0,0.0
15,-20,0,3,3,6,32.768,254,3.81
16,-20,0,4,0,7,32.768,0,0.0
17,-20,0,4,1,7,32.768,14,0.1075
18,-20,0,4,2,7,32.768,9,0.0755
19,-20,0,4,3,7,32.768,0,0.0
20,-20,0,5,0,7,32.768,39,0.2805
21,-20,0,5,1,7,32.768,1,0.008
22,-20,0,5,2,7,32.768,1,0.014
23,-20,0,5,3,7,32.768,68,0.435
24,-20,0,6,0,7,32.768,1,0.047
25,-20,0,6,1,7,32.768,18,0.14400000000000002
26,-20,0,6,2,7,32.768,13,0.1105
27,-20,0,6,3,7,32.768,12,0.10300000000000001
28,-20,0,7,0,7,32.768,13,0.0965
29,-20,0,7,1,7,32.768,18,0.1515
30,-20,0,7,2,7,32.768,44,0.325
31,-20,0,7,3,7,32.768,18,0.1485
32,-20,1,0,0,0,32.768,0,0.0
33,-20,1,0,1,0,32.768,1,1.024
34,-20,1,0,2,0,32.768,0,0.0
35,-20,1,0,3,0,32.768,0,0.0
36,-20,1,1,0,0,32.768,1,1.024
37,-20,1,1,1,0,32.768,0,0.0
38,-20,1,1,2,0,32.768,1,1.024
39,-20,1,1,3,0,32.768,3306,3379.072
40,-20,1,2,0,0,32.768,6115,6279.68
41,-20,1,2,1,0,32.768,1,1.024
42,-20,1,2,2,0,32.768,0,0.0
43,-20,1,2,3,0,32.768,0,0.0
44,-20,1,3,0,0,32.768,0,0.0
45,-20,1,3,1,0,32.768,6275,6439.936
46,-20,1,3,2,0,32.768,1,1.024
47,-20,1,3,3,0,32.768,5687,5806.72
48,-20,1,4,0,0,32.768,1726,1763.392
49,-20,1,4,1,0,32.768,1,1.024
50,-20,1,4,2,0,32.768,1,1.024
51,-20,1,4,3,0,32.768,1106,1136.064
52,-20,1,5,0,0,32.768,0,0.0
53,-20,1,5,1,0,32.768,1,1.024
54,-20,1,5,2,0,32.768,0,0.0
55,-20,1,5,3,0,32.768,1686,1721.984
56,-20,1,6,0,0,32.768,1,1.024
57,-20,1,6,1,0,32.768,2934,3010.368
58,-20,1,6,2,0,32.768,2977,3041.984
59,-20,1,6,3,0,32.768,1517,1556.928
60,-20,1,7,0,0,32.768,4274,4460.928
61,-20,1,7,1,0,32.768,1,1.024
62,-20,1,7,2,0,32.768,3294,3381.696
63,-20,1,7,3,0,32.768,3031,3097.792
