 1.02546256e-06  1.98268846e-02 
 1.04715416e-06  2.02464223e-02 
 1.09053735e-06  2.10853915e-02 
 1.17730373e-06  2.27629010e-02 
 1.35083649e-06  2.61162079e-02 
 1.50000100e-06  2.89968031e-02 
 1.50000110e-06  2.89968050e-02 
 1.50000130e-06  2.89968089e-02 
 1.50000170e-06  2.89968166e-02 
 1.50000200e-06  2.89968224e-02 
 1.50000208e-06  2.89968240e-02 
 1.50000224e-06  2.89968270e-02 
 1.50000256e-06  2.89968332e-02 
 1.50000320e-06  2.89968456e-02 
 1.50000448e-06  2.89968703e-02 
 1.50000704e-06  2.89969197e-02 
 1.50001216e-06  2.89970186e-02 
 1.50002240e-06  2.89972163e-02 
 1.50004288e-06  2.89976117e-02 
 1.50008384e-06  2.89984025e-02 
 1.50016576e-06  2.89999841e-02 
 1.50025700e-06  2.90017455e-02 
 1.50034593e-06  2.90034620e-02 
 1.50042965e-06  2.90050785e-02 
 1.50054718e-06  2.90073497e-02 
 1.50067503e-06  2.90098256e-02 
 1.50082669e-06  2.90127708e-02 
 1.50096758e-06  2.90154921e-02 
 1.50112322e-06  2.90184962e-02 
 1.50128731e-06  2.90216651e-02 
 1.50147636e-06  2.90253143e-02 
 1.50185446e-06  2.90326142e-02 
 1.50249275e-06  2.90449366e-02 
 1.50360327e-06  2.90663763e-02 
 1.50577555e-06  2.91083130e-02 
 1.50982059e-06  2.91864040e-02 
 1.51791066e-06  2.93425812e-02 
 1.53409080e-06  2.96549218e-02 
 1.56645108e-06  3.02795422e-02 
 1.63117165e-06  3.15285460e-02 
 1.76061278e-06  3.40255998e-02 
 2.00000000e-06  3.86402841e-02 
 2.00000010e-06  3.86402860e-02 
 2.00000030e-06  3.86402898e-02 
 2.00000070e-06  3.86402975e-02 
 2.00000100e-06  3.86403033e-02 
 2.00000108e-06  3.86403049e-02 
 2.00000124e-06  3.86403079e-02 
 2.00000156e-06  3.86403141e-02 
 2.00000220e-06  3.86403264e-02 
 2.00000348e-06  3.86403511e-02 
 2.00000604e-06  3.86404004e-02 
 2.00001116e-06  3.86404990e-02 
 2.00002140e-06  3.86406962e-02 
 2.00004188e-06  3.86410908e-02 
 2.00008048e-06  3.86418345e-02 
 2.00013805e-06  3.86429438e-02 
 2.00020366e-06  3.86442080e-02 
 2.00027270e-06  3.86455392e-02 
 2.00034496e-06  3.86469322e-02 
 2.00042700e-06  3.86485126e-02 
 2.00051849e-06  3.86502737e-02 
 2.00065281e-06  3.86528564e-02 
 2.00080166e-06  3.86557164e-02 
 2.00099487e-06  3.86594325e-02 
 2.00119385e-06  3.86632651e-02 
 2.00149041e-06  3.86689780e-02 
 2.00179898e-06  3.86749191e-02 
 2.00235438e-06  3.86856177e-02 
 2.00298583e-06  3.86977841e-02 
 2.00363479e-06  3.87102878e-02 
 2.00493272e-06  3.87352962e-02 
 2.00634251e-06  3.87624591e-02 
 2.00916208e-06  3.88167851e-02 
 2.01454333e-06  3.89204660e-02 
 2.02530583e-06  3.91278218e-02 
 2.04683084e-06  3.95425066e-02 
 2.08988087e-06  4.03717717e-02 
 2.17598091e-06  4.20298804e-02 
 2.34818099e-06  4.53444151e-02 
 2.50000100e-06  4.82648093e-02 
 2.50000110e-06  4.82648112e-02 
 2.50000130e-06  4.82648150e-02 
 2.50000170e-06  4.82648227e-02 
 2.50000200e-06  4.82648285e-02 
 2.50000208e-06  4.82648300e-02 
 2.50000224e-06  4.82648331e-02 
 2.50000256e-06  4.82648393e-02 
 2.50000320e-06  4.82648516e-02 
 2.50000448e-06  4.82648762e-02 
 2.50000704e-06  4.82649254e-02 
 2.50001216e-06  4.82650239e-02 
 2.50002240e-06  4.82652209e-02 
 2.50004288e-06  4.82656147e-02 
 2.50008384e-06  4.82664024e-02 
 2.50016576e-06  4.82679778e-02 
 2.50025700e-06  4.82697323e-02 
 2.50034593e-06  4.82714420e-02 
 2.50042965e-06  4.82730522e-02 
 2.50054718e-06  4.82753145e-02 
 2.50067503e-06  4.82777808e-02 
 2.50082669e-06  4.82807145e-02 
 2.50096758e-06  4.82834251e-02 
 2.50112322e-06  4.82864174e-02 
 2.50128731e-06  4.82895739e-02 
 2.50147636e-06  4.82932087e-02 
 2.50185445e-06  4.83004800e-02 
 2.50249254e-06  4.83127499e-02 
 2.50360265e-06  4.83340977e-02 
 2.50577355e-06  4.83758433e-02 
 2.50981305e-06  4.84535217e-02 
 2.51789207e-06  4.86088738e-02 
 2.53405010e-06  4.89195640e-02 
 2.56636616e-06  4.95408842e-02 
 2.63099828e-06  5.07832885e-02 
 2.76026252e-06  5.32671478e-02 
 3.00000000e-06  5.78704473e-02 
 3.00000010e-06  5.78704492e-02 
 3.00000030e-06  5.78704530e-02 
 3.00000070e-06  5.78704607e-02 
 3.00000100e-06  5.78704664e-02 
 3.00000108e-06  5.78704680e-02 
 3.00000124e-06  5.78704710e-02 
 3.00000156e-06  5.78704772e-02 
 3.00000220e-06  5.78704894e-02 
 3.00000348e-06  5.78705140e-02 
 3.00000604e-06  5.78705631e-02 
 3.00001116e-06  5.78706613e-02 
 3.00002140e-06  5.78708578e-02 
 3.00004188e-06  5.78712509e-02 
 3.00008048e-06  5.78719916e-02 
 3.00013805e-06  5.78730966e-02 
 3.00020366e-06  5.78743558e-02 
 3.00027270e-06  5.78756817e-02 
 3.00034496e-06  5.78770693e-02 
 3.00042700e-06  5.78786435e-02 
 3.00051849e-06  5.78803976e-02 
 3.00065281e-06  5.78829701e-02 
 3.00080165e-06  5.78858189e-02 
 3.00099489e-06  5.78895207e-02 
 3.00119385e-06  5.78933381e-02 
 3.00149041e-06  5.78990285e-02 
 3.00179898e-06  5.79049462e-02 
 3.00235432e-06  5.79156016e-02 
 3.00298569e-06  5.79277187e-02 
 3.00363463e-06  5.79401729e-02 
 3.00493250e-06  5.79650820e-02 
 3.00634211e-06  5.79921349e-02 
 3.00916133e-06  5.80462409e-02 
 3.01454112e-06  5.81494865e-02 
 3.02530068e-06  5.83559718e-02 
 3.04681981e-06  5.87689155e-02 
 3.08985807e-06  5.95946987e-02 
 3.17593458e-06  6.12458446e-02 
 3.34808761e-06  6.45464581e-02 
 3.50000100e-06  6.74571666e-02 
 3.50000110e-06  6.74571685e-02 
 3.50000130e-06  6.74571723e-02 
 3.50000170e-06  6.74571800e-02 
 3.50000200e-06  6.74571857e-02 
 3.50000208e-06  6.74571873e-02 
 3.50000224e-06  6.74571903e-02 
 3.50000256e-06  6.74571965e-02 
 3.50000320e-06  6.74572087e-02 
 3.50000448e-06  6.74572332e-02 
 3.50000704e-06  6.74572823e-02 
 3.50001216e-06  6.74573804e-02 
 3.50002240e-06  6.74575766e-02 
 3.50004288e-06  6.74579689e-02 
 3.50008384e-06  6.74587535e-02 
 3.50016576e-06  6.74603226e-02 
 3.50025700e-06  6.74620702e-02 
 3.50034592e-06  6.74637732e-02 
 3.50042965e-06  6.74653770e-02 
 3.50054718e-06  6.74676305e-02 
 3.50067502e-06  6.74700871e-02 
 3.50082669e-06  6.74730094e-02 
 3.50096758e-06  6.74757094e-02 
 3.50112322e-06  6.74786899e-02 
 3.50128731e-06  6.74818339e-02 
 3.50147635e-06  6.74854545e-02 
 3.50185445e-06  6.74926971e-02 
 3.50249240e-06  6.75049163e-02 
 3.50360226e-06  6.75261754e-02 
 3.50577230e-06  6.75677405e-02 
 3.50980846e-06  6.76450496e-02 
 3.51788079e-06  6.77996629e-02 
 3.53402543e-06  6.81088758e-02 
 3.56631473e-06  6.87272414e-02 
 3.63089331e-06  6.99637375e-02 
 3.76005048e-06  7.24357838e-02 
 4.00000000e-06  7.70250360e-02 
 4.00000010e-06  7.70250379e-02 
 4.00000030e-06  7.70250417e-02 
 4.00000070e-06  7.70250494e-02 
 4.00000100e-06  7.70250551e-02 
 4.00000108e-06  7.70250566e-02 
 4.00000124e-06  7.70250597e-02 
 4.00000156e-06  7.70250658e-02 
 4.00000220e-06  7.70250780e-02 
 4.00000348e-06  7.70251025e-02 
 4.00000604e-06  7.70251514e-02 
 4.00001116e-06  7.70252492e-02 
 4.00002140e-06  7.70254449e-02 
 4.00004188e-06  7.70258364e-02 
 4.00008048e-06  7.70265743e-02 
 4.00013805e-06  7.70276749e-02 
 4.00020366e-06  7.70289291e-02 
 4.00027270e-06  7.70302499e-02 
 4.00034496e-06  7.70316320e-02 
 4.00042700e-06  7.70332000e-02 
 4.00051849e-06  7.70349472e-02 
 4.00065280e-06  7.70375096e-02 
 4.00080165e-06  7.70403470e-02 
 4.00099490e-06  7.70440346e-02 
 4.00119386e-06  7.70478368e-02 
 4.00149042e-06  7.70535047e-02 
 4.00179898e-06  7.70593991e-02 
 4.00235428e-06  7.70700118e-02 
 4.00298559e-06  7.70820801e-02 
 4.00363451e-06  7.70944849e-02 
 4.00493236e-06  7.71192955e-02 
 4.00634184e-06  7.71462395e-02 
 4.00916080e-06  7.72001277e-02 
 4.01453994e-06  7.73029548e-02 
 4.02529822e-06  7.75086033e-02 
 4.04681478e-06  7.79198733e-02 
 4.08984790e-06  7.87423093e-02 
 4.17591413e-06  8.03867618e-02 
 4.34804661e-06  8.36739923e-02 
 4.50000100e-06  8.65740235e-02 
 4.50000110e-06  8.65740254e-02 
 4.50000130e-06  8.65740292e-02 
 4.50000170e-06  8.65740368e-02 
 4.50000200e-06  8.65740425e-02 
 4.50000208e-06  8.65740441e-02 
 4.50000224e-06  8.65740471e-02 
 4.50000256e-06  8.65740532e-02 
 4.50000320e-06  8.65740654e-02 
 4.50000448e-06  8.65740899e-02 
 4.50000704e-06  8.65741387e-02 
 4.50001216e-06  8.65742364e-02 
 4.50002240e-06  8.65744318e-02 
 4.50004288e-06  8.65748226e-02 
 4.50008384e-06  8.65756041e-02 
 4.50016576e-06  8.65771671e-02 
 4.50025700e-06  8.65789078e-02 
 4.50034593e-06  8.65806041e-02 
 4.50042965e-06  8.65822016e-02 
 4.50054718e-06  8.65844462e-02 
 4.50067502e-06  8.65868932e-02 
 4.50082669e-06  8.65898040e-02 
 4.50096758e-06  8.65924934e-02 
 4.50112322e-06  8.65954622e-02 
 4.50128731e-06  8.65985938e-02 
 4.50147635e-06  8.66022001e-02 
 4.50185445e-06  8.66094142e-02 
 4.50249232e-06  8.66215837e-02 
 4.50360202e-06  8.66427560e-02 
 4.50577151e-06  8.66841471e-02 
 4.50980553e-06  8.67611109e-02 
 4.51787357e-06  8.69150336e-02 
 4.53400966e-06  8.72228655e-02 
 4.56628182e-06  8.78384692e-02 
 4.63082614e-06  8.90694421e-02 
 4.75991480e-06  9.15304449e-02 
 5.00000000e-06  9.61041980e-02 
 5.00000010e-06  9.61041999e-02 
 5.00000030e-06  9.61042037e-02 
 5.00000070e-06  9.61042113e-02 
 5.00000100e-06  9.61042170e-02 
 5.00000108e-06  9.61042186e-02 
 5.00000124e-06  9.61042216e-02 
 5.00000156e-06  9.61042277e-02 
 5.00000220e-06  9.61042399e-02 
 5.00000348e-06  9.61042642e-02 
 5.00000604e-06  9.61043129e-02 
 5.00001116e-06  9.61044104e-02 
 5.00002140e-06  9.61046053e-02 
 5.00004188e-06  9.61049953e-02 
 5.00008048e-06  9.61057302e-02 
 5.00013805e-06  9.61068265e-02 
 5.00020366e-06  9.61080758e-02 
 5.00027270e-06  9.61093913e-02 
 5.00034496e-06  9.61107680e-02 
 5.00042700e-06  9.61123298e-02 
 5.00051849e-06  9.61140701e-02 
 5.00065280e-06  9.61166223e-02 
 5.00080165e-06  9.61194486e-02 
 5.00099491e-06  9.61231218e-02 
 5.00119386e-06  9.61269089e-02 
 5.00149042e-06  9.61325544e-02 
 5.00179898e-06  9.61384256e-02 
 5.00235425e-06  9.61489958e-02 
 5.00298550e-06  9.61610154e-02 
 5.00363441e-06  9.61733711e-02 
 5.00493223e-06  9.61980834e-02 
 5.00634160e-06  9.62249190e-02 
 5.00916033e-06  9.62785904e-02 
 5.01453902e-06  9.63810037e-02 
 5.02529641e-06  9.65858246e-02 
 5.04681120e-06  9.69954396e-02 
 5.08984077e-06  9.78145659e-02 
 5.17589991e-06  9.94523997e-02 
 5.34801819e-06  1.02726396e-01 
 5.50000100e-06  1.05615527e-01 
 5.50000110e-06  1.05615529e-01 
 5.50000130e-06  1.05615533e-01 
 5.50000170e-06  1.05615540e-01 
 5.50000200e-06  1.05615546e-01 
 5.50000208e-06  1.05615547e-01 
 5.50000224e-06  1.05615550e-01 
 5.50000256e-06  1.05615557e-01 
 5.50000320e-06  1.05615569e-01 
 5.50000448e-06  1.05615593e-01 
 5.50000704e-06  1.05615642e-01 
 5.50001216e-06  1.05615739e-01 
 5.50002240e-06  1.05615934e-01 
 5.50004288e-06  1.05616323e-01 
 5.50008384e-06  1.05617101e-01 
 5.50016576e-06  1.05618658e-01 
 5.50025700e-06  1.05620392e-01 
 5.50034593e-06  1.05622082e-01 
 5.50042965e-06  1.05623673e-01 
 5.50054718e-06  1.05625909e-01 
 5.50067503e-06  1.05628346e-01 
 5.50082669e-06  1.05631245e-01 
 5.50096758e-06  1.05633924e-01 
 5.50112322e-06  1.05636881e-01 
 5.50128731e-06  1.05640001e-01 
 5.50147635e-06  1.05643593e-01 
 5.50185445e-06  1.05650778e-01 
 5.50249226e-06  1.05662899e-01 
 5.50360184e-06  1.05683985e-01 
 5.50577095e-06  1.05725205e-01 
 5.50980346e-06  1.05801837e-01 
 5.51786850e-06  1.05955095e-01 
 5.53399856e-06  1.06261598e-01 
 5.56625869e-06  1.06874544e-01 
 5.63077894e-06  1.08100202e-01 
 5.75981945e-06  1.10550577e-01 
 6.00000000e-06  1.15108080e-01 
 6.00000010e-06  1.15108081e-01 
 6.00000030e-06  1.15108085e-01 
 6.00000070e-06  1.15108093e-01 
 6.00000100e-06  1.15108098e-01 
 6.00000108e-06  1.15108100e-01 
 6.00000124e-06  1.15108103e-01 
 6.00000156e-06  1.15108109e-01 
 6.00000220e-06  1.15108121e-01 
 6.00000348e-06  1.15108145e-01 
 6.00000604e-06  1.15108194e-01 
 6.00001116e-06  1.15108291e-01 
 6.00002140e-06  1.15108485e-01 
 6.00004188e-06  1.15108874e-01 
 6.00008048e-06  1.15109606e-01 
 6.00013805e-06  1.15110698e-01 
 6.00020366e-06  1.15111942e-01 
 6.00027270e-06  1.15113252e-01 
 6.00034496e-06  1.15114624e-01 
 6.00042700e-06  1.15116179e-01 
 6.00051849e-06  1.15117913e-01 
 6.00065280e-06  1.15120455e-01 
 6.00080165e-06  1.15123270e-01 
 6.00099492e-06  1.15126929e-01 
 6.00119387e-06  1.15130701e-01 
 6.00149041e-06  1.15136324e-01 
 6.00179898e-06  1.15142172e-01 
 6.00235423e-06  1.15152700e-01 
 6.00298541e-06  1.15164671e-01 
 6.00363432e-06  1.15176978e-01 
 6.00493213e-06  1.15201592e-01 
 6.00634138e-06  1.15228319e-01 
 6.00915989e-06  1.15281775e-01 
 6.01453823e-06  1.15383777e-01 
 6.02529490e-06  1.15587775e-01 
 6.04680824e-06  1.15995745e-01 
 6.08983493e-06  1.16811581e-01 
 6.17588830e-06  1.18442834e-01 
 6.34799505e-06  1.21703675e-01 
 6.50000100e-06  1.24581823e-01 
 6.50000110e-06  1.24581824e-01 
 6.50000130e-06  1.24581828e-01 
 6.50000170e-06  1.24581836e-01 
 6.50000200e-06  1.24581841e-01 
 6.50000208e-06  1.24581843e-01 
 6.50000224e-06  1.24581846e-01 
 6.50000256e-06  1.24581852e-01 
 6.50000320e-06  1.24581864e-01 
 6.50000448e-06  1.24581888e-01 
 6.50000704e-06  1.24581937e-01 
 6.50001216e-06  1.24582034e-01 
 6.50002240e-06  1.24582228e-01 
 6.50004288e-06  1.24582615e-01 
 6.50008384e-06  1.24583391e-01 
 6.50016576e-06  1.24584941e-01 
 6.50025700e-06  1.24586668e-01 
 6.50034593e-06  1.24588351e-01 
 6.50042965e-06  1.24589936e-01 
 6.50054718e-06  1.24592163e-01 
 6.50067503e-06  1.24594591e-01 
 6.50082669e-06  1.24597479e-01 
 6.50096758e-06  1.24600147e-01 
 6.50112322e-06  1.24603093e-01 
 6.50128731e-06  1.24606200e-01 
 6.50147635e-06  1.24609777e-01 
 6.50185445e-06  1.24616935e-01 
 6.50249221e-06  1.24629006e-01 
 6.50360172e-06  1.24650008e-01 
 6.50577054e-06  1.24691060e-01 
 6.50980199e-06  1.24767368e-01 
 6.51786490e-06  1.24919980e-01 
 6.53399070e-06  1.25225191e-01 
 6.56624231e-06  1.25835552e-01 
 6.63074553e-06  1.27056040e-01 
 6.75975197e-06  1.29496080e-01 
 7.00000000e-06  1.34036825e-01 
 7.00000010e-06  1.34036827e-01 
 7.00000030e-06  1.34036831e-01 
 7.00000070e-06  1.34036839e-01 
 7.00000100e-06  1.34036844e-01 
 7.00000108e-06  1.34036846e-01 
 7.00000124e-06  1.34036849e-01 
 7.00000156e-06  1.34036855e-01 
 7.00000220e-06  1.34036867e-01 
 7.00000348e-06  1.34036891e-01 
 7.00000604e-06  1.34036939e-01 
 7.00001116e-06  1.34037036e-01 
 7.00002140e-06  1.34037230e-01 
 7.00004188e-06  1.34037616e-01 
 7.00008048e-06  1.34038346e-01 
 7.00013805e-06  1.34039433e-01 
 7.00020366e-06  1.34040673e-01 
 7.00027270e-06  1.34041978e-01 
 7.00034496e-06  1.34043344e-01 
 7.00042700e-06  1.34044893e-01 
 7.00051849e-06  1.34046620e-01 
 7.00065280e-06  1.34049152e-01 
 7.00080165e-06  1.34051955e-01 
 7.00099492e-06  1.34055600e-01 
 7.00119387e-06  1.34059357e-01 
 7.00149041e-06  1.34064958e-01 
 7.00179898e-06  1.34070783e-01 
 7.00235421e-06  1.34081269e-01 
 7.00298533e-06  1.34093191e-01 
 7.00363423e-06  1.34105449e-01 
 7.00493203e-06  1.34129966e-01 
 7.00634118e-06  1.34156585e-01 
 7.00915947e-06  1.34209825e-01 
 7.01453748e-06  1.34311417e-01 
 7.02529350e-06  1.34514596e-01 
 7.04680554e-06  1.34920926e-01 
 7.08982962e-06  1.35733483e-01 
 7.17587777e-06  1.37358181e-01 
 7.34797408e-06  1.40605912e-01 
 7.50000100e-06  1.43473054e-01 
 7.50000110e-06  1.43473056e-01 
 7.50000130e-06  1.43473060e-01 
 7.50000170e-06  1.43473067e-01 
 7.50000200e-06  1.43473073e-01 
 7.50000208e-06  1.43473075e-01 
 7.50000224e-06  1.43473078e-01 
 7.50000256e-06  1.43473084e-01 
 7.50000320e-06  1.43473096e-01 
 7.50000448e-06  1.43473120e-01 
 7.50000704e-06  1.43473168e-01 
 7.50001216e-06  1.43473265e-01 
 7.50002240e-06  1.43473458e-01 
 7.50004288e-06  1.43473844e-01 
 7.50008384e-06  1.43474616e-01 
 7.50016576e-06  1.43476161e-01 
 7.50025700e-06  1.43477881e-01 
 7.50034593e-06  1.43479557e-01 
 7.50042965e-06  1.43481136e-01 
 7.50054718e-06  1.43483354e-01 
 7.50067502e-06  1.43485772e-01 
 7.50082669e-06  1.43488649e-01 
 7.50096758e-06  1.43491307e-01 
 7.50112323e-06  1.43494240e-01 
 7.50128731e-06  1.43497335e-01 
 7.50147635e-06  1.43500898e-01 
 7.50185445e-06  1.43508027e-01 
 7.50249220e-06  1.43520051e-01 
 7.50360167e-06  1.43540969e-01 
 7.50577039e-06  1.43581856e-01 
 7.50980135e-06  1.43657853e-01 
 7.51786328e-06  1.43809842e-01 
 7.53398714e-06  1.44113806e-01 
 7.56623486e-06  1.44721676e-01 
 7.63073030e-06  1.45937181e-01 
 7.75972116e-06  1.48367257e-01 
 8.00000000e-06  1.52890579e-01 
 8.00000010e-06  1.52890581e-01 
 8.00000030e-06  1.52890585e-01 
 8.00000070e-06  1.52890592e-01 
 8.00000100e-06  1.52890598e-01 
 8.00000108e-06  1.52890599e-01 
 8.00000124e-06  1.52890602e-01 
 8.00000156e-06  1.52890608e-01 
 8.00000220e-06  1.52890620e-01 
 8.00000348e-06  1.52890644e-01 
 8.00000604e-06  1.52890692e-01 
 8.00001116e-06  1.52890789e-01 
 8.00002140e-06  1.52890981e-01 
 8.00004188e-06  1.52891367e-01 
 8.00008048e-06  1.52892093e-01 
 8.00013805e-06  1.52893176e-01 
 8.00020366e-06  1.52894411e-01 
 8.00027270e-06  1.52895711e-01 
 8.00034496e-06  1.52897071e-01 
 8.00042700e-06  1.52898615e-01 
 8.00051849e-06  1.52900334e-01 
 8.00065280e-06  1.52902856e-01 
 8.00080165e-06  1.52905649e-01 
 8.00099493e-06  1.52909279e-01 
 8.00119387e-06  1.52913021e-01 
 8.00149041e-06  1.52918600e-01 
 8.00179898e-06  1.52924401e-01 
 8.00235419e-06  1.52934845e-01 
 8.00298526e-06  1.52946719e-01 
 8.00363415e-06  1.52958929e-01 
 8.00493194e-06  1.52983348e-01 
 8.00634099e-06  1.53009860e-01 
 8.00915908e-06  1.53062885e-01 
 8.01453679e-06  1.53164069e-01 
 8.02529222e-06  1.53366430e-01 
 8.04680309e-06  1.53771127e-01 
 8.08982481e-06  1.54580417e-01 
