,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-10,0,0,0,6,32.768,1,0.016
1,-10,0,0,1,6,32.768,1,0.016
2,-10,0,0,2,6,32.768,40,0.625
3,-10,0,0,3,6,32.768,0,0.0
4,-10,0,1,0,6,32.768,0,0.0
5,-10,0,1,1,6,32.768,0,0.0
6,-10,0,1,2,6,32.768,0,0.0
7,-10,0,1,3,6,32.768,237,3.79
8,-10,0,2,0,6,32.768,1,0.016
9,-10,0,2,1,6,32.768,0,0.0
10,-10,0,2,2,6,32.768,1,0.016
11,-10,0,2,3,6,32.768,1,0.016
12,-10,0,3,0,6,32.768,1,0.016
13,-10,0,3,1,6,32.768,0,0.0
14,-10,0,3,2,6,32.768,1,0.016
15,-10,0,3,3,6,32.768,1,0.016
16,-10,0,4,0,7,32.768,51,0.40850000000000003
17,-10,0,4,1,7,32.768,220,1.698
18,-10,0,4,2,7,32.768,31,0.253
19,-10,0,4,3,7,32.768,33,0.2725
20,-10,0,5,0,7,32.768,0,0.0
21,-10,0,5,1,7,32.768,48,0.384
22,-10,0,5,2,7,32.768,51,0.4
23,-10,0,5,3,7,32.768,47,0.373
24,-10,0,6,0,7,32.768,263,2.0695
25,-10,0,6,1,7,32.768,0,0.0
26,-10,0,6,2,7,32.768,71,0.484
27,-10,0,6,3,7,32.768,40,0.3255
28,-10,0,7,0,7,32.768,0,0.0
29,-10,0,7,1,7,32.768,53,0.42
30,-10,0,7,2,7,32.768,1,0.008
31,-10,0,7,3,7,32.768,49,0.3945
32,-10,1,0,0,0,32.768,0,0.0
33,-10,1,0,1,0,32.768,9580,9799.04
34,-10,1,0,2,0,32.768,8260,8462.848
35,-10,1,0,3,0,32.768,6945,7118.272
36,-10,1,1,0,0,32.768,1,1.024
37,-10,1,1,1,0,32.768,1,1.024
38,-10,1,1,2,0,32.768,10205,10414.656
39,-10,1,1,3,0,32.768,0,0.0
40,-10,1,2,0,0,32.768,0,0.0
41,-10,1,2,1,0,32.768,1,1.024
42,-10,1,2,2,0,32.768,12532,12852.800000000001
43,-10,1,2,3,0,32.768,12865,13160.128
44,-10,1,3,0,0,32.768,1,1.024
45,-10,1,3,1,0,32.768,1,1.024
46,-10,1,3,2,0,32.768,18424,18717.44
47,-10,1,3,3,0,32.768,15742,16090.56
48,-10,1,4,0,0,32.768,4938,5069.4400000000005
49,-10,1,4,1,0,32.768,5243,5373.76
50,-10,1,4,2,0,32.768,4964,5072.256
51,-10,1,4,3,0,32.768,3218,3304.704
52,-10,1,5,0,0,32.768,0,0.0
53,-10,1,5,1,0,32.768,0,0.0
54,-10,1,5,2,0,32.768,6273,6431.424
55,-10,1,5,3,0,32.768,4467,4585.984
56,-10,1,6,0,0,32.768,10524,10769.728000000001
57,-10,1,6,1,0,32.768,573,720.64
58,-10,1,6,2,0,32.768,7704,7874.112
59,-10,1,6,3,0,32.768,6032,6163.008
60,-10,1,7,0,0,32.768,1,1.024
61,-10,1,7,1,0,32.768,9800,10055.936
62,-10,1,7,2,0,32.768,8576,8803.2
63,-10,1,7,3,0,32.768,6987,7167.488
