,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-10,0,0,0,6,32.768,144,2.3000000000000003
1,-10,0,0,1,6,32.768,1,0.016
2,-10,0,0,2,6,32.768,139,2.236
3,-10,0,0,3,6,32.768,147,2.336
4,-10,0,1,0,6,32.768,0,0.0
5,-10,0,1,1,6,32.768,271,4.316
6,-10,0,1,2,6,32.768,170,2.628
7,-10,0,1,3,6,32.768,278,4.873
8,-10,0,2,0,6,32.768,1,0.016
9,-10,0,2,1,6,32.768,0,0.0
10,-10,0,2,2,6,32.768,0,0.0
11,-10,0,2,3,6,32.768,170,2.712
12,-10,0,3,0,6,32.768,1,0.016
13,-10,0,3,1,6,32.768,0,0.0
14,-10,0,3,2,6,32.768,1,0.016
15,-10,0,3,3,6,32.768,68,1.071
16,-10,0,4,0,7,32.768,1,0.008
17,-10,0,4,1,7,32.768,0,0.0
18,-10,0,4,2,7,32.768,0,0.0
19,-10,0,4,3,7,32.768,22,0.169
20,-10,0,5,0,7,32.768,0,0.004
21,-10,0,5,1,7,32.768,47,0.3955
22,-10,0,5,2,7,32.768,1,0.008
23,-10,0,5,3,7,32.768,0,0.0
24,-10,0,6,0,7,32.768,50,0.3965
25,-10,0,6,1,7,32.768,98,0.782
26,-10,0,6,2,7,32.768,1,0.008
27,-10,0,6,3,7,32.768,35,0.276
28,-10,0,7,0,7,32.768,67,0.5315
29,-10,0,7,1,7,32.768,52,0.418
30,-10,0,7,2,7,32.768,59,0.466
31,-10,0,7,3,7,32.768,40,0.3255
32,-10,1,0,0,0,32.768,6661,6794.24
33,-10,1,0,1,0,32.768,0,0.0
34,-10,1,0,2,0,32.768,1,1.024
35,-10,1,0,3,0,32.768,0,0.0
36,-10,1,1,0,0,32.768,8790,8965.056
37,-10,1,1,1,0,32.768,1,1.024
38,-10,1,1,2,0,32.768,1,1.024
39,-10,1,1,3,0,32.768,7610,7791.424
40,-10,1,2,0,0,32.768,0,0.0
41,-10,1,2,1,0,32.768,1,1.024
42,-10,1,2,2,0,32.768,9276,9459.584
43,-10,1,2,3,0,32.768,3850,3980.1600000000003
44,-10,1,3,0,0,32.768,1,1.024
45,-10,1,3,1,0,32.768,1,1.024
46,-10,1,3,2,0,32.768,1,1.024
47,-10,1,3,3,0,32.768,10217,10479.104
48,-10,1,4,0,0,32.768,4090,4199.808
49,-10,1,4,1,0,32.768,1,1.024
50,-10,1,4,2,0,32.768,1,1.024
51,-10,1,4,3,0,32.768,0,0.0
52,-10,1,5,0,0,32.768,0,0.0
53,-10,1,5,1,0,32.768,0,0.0
54,-10,1,5,2,0,32.768,4733,4844.224
55,-10,1,5,3,0,32.768,4334,4424.512
56,-10,1,6,0,0,32.768,7953,8127.552000000001
57,-10,1,6,1,0,32.768,5754,5873.536
58,-10,1,6,2,0,32.768,1,1.1520000000000001
59,-10,1,6,3,0,32.768,5351,5470.464
60,-10,1,7,0,0,32.768,1,1.024
61,-10,1,7,1,0,32.768,1,1.024
62,-10,1,7,2,0,32.768,6800,6945.152
63,-10,1,7,3,0,32.768,5979,6104.768
