,CTR1,CTR2,FreqRef (kHz),Res1 (kHz),Res2 (kHz)
0,6,5,32.768,0.045131346091159305,0.057396083490077965
1,6,5,32.768,0.04393449669678714,0.05856874251680669
2,6,5,32.768,0.0438131304519547,0.06705050037098903
3,6,5,32.768,0.0,0.0
4,6,5,32.768,0.029707911404203428,0.05283295940982295
5,6,5,32.768,0.0,0.0
6,6,5,32.768,0.16352000000000003,0.2307044654964442
7,6,5,32.768,0.018710424901642406,0.03534515525499923
8,6,5,32.768,0.6601185057245403,1.0139636159152852
9,6,5,32.768,0.24052742047425693,0.3052269974953068
10,6,5,32.768,0.03693748231810068,0.056646327330198545
11,6,5,32.768,0.03826643437792447,0.06056290613898908
12,6,5,32.768,0.0,0.0
13,6,5,32.768,0.03529985835665634,0.06085387087112865
14,6,5,32.768,0.0,0.0
15,6,5,32.768,0.0,0.0
16,7,5,32.768,0.0,0.0
17,7,5,32.768,0.003666060555964672,0.015948717816802706
18,7,5,32.768,0.005567908045217702,0.01706533328124593
19,7,5,32.768,0.0,0.0
20,7,5,32.768,0.0031353468707624676,0.015199157871408535
21,7,5,32.768,0.019332873557751318,0.03889152092680357
22,7,5,32.768,0.019462209535404763,0.04724309896693908
23,7,5,32.768,0.007861195837784477,0.021380215153267282
24,7,5,32.768,0.004476427146732091,0.01452038566980919
25,7,5,32.768,0.006144395820583177,0.020387290158331486
26,7,5,32.768,0.0055425625842204064,0.018907099195804734
27,7,5,32.768,0.007638219687859206,0.017465669182713844
28,7,5,32.768,0.0,0.0
29,7,5,32.768,0.006077367851298783,0.020076015540938394
30,7,5,32.768,0.0,0.0
31,7,5,32.768,0.00894427190999916,0.023625884110441246
32,0,5,32.768,43.61975098060053,36.7391315891707
33,0,5,32.768,44.946653057757274,34.738121993590845
34,0,5,32.768,0.0,0.0
35,0,5,32.768,37.00568115727097,29.890892007405867
36,0,5,32.768,0.0,0.0
37,0,5,32.768,0.0,0.0
38,0,5,32.768,0.24318652594253656,0.04275444304396913
39,0,5,32.768,55.13935168547413,43.71621892846635
40,0,5,32.768,0.0,0.0
41,0,5,32.768,360.559315320619,119.21611918673416
42,0,5,32.768,0.0,0.0
43,0,5,32.768,0.0,0.0
44,0,5,32.768,0.0,0.0
45,0,5,32.768,0.0,0.0
46,0,5,32.768,87.8228267458888,72.29460303370922
47,0,5,32.768,1.4516260984151534,0.2567339478915868
48,0,5,32.768,0.0,0.0
49,0,5,32.768,26.67131991742441,21.81961924595386
50,0,5,32.768,23.209404451954388,19.523407031192075
51,0,5,32.768,18.112574407852684,15.016954227752045
52,0,5,32.768,0.0,0.0
53,0,5,32.768,39.22147786596522,31.597259184024175
54,0,5,32.768,77.37583056127022,33.86300058586659
55,0,5,32.768,25.092388187655633,20.80144482120413
56,0,5,32.768,0.0,0.0
57,0,5,32.768,48.07443787168394,40.3838708067664
58,0,5,32.768,38.31251765079398,32.4104936290702
59,0,5,32.768,33.938856066143416,28.294317518993104
60,0,5,32.768,0.0,0.0
61,0,5,32.768,56.062199788449256,46.35644975921259
62,0,5,32.768,48.600937577787526,39.50037394326287
63,0,5,32.768,38.3200160280551,33.401647984636924
