,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-20,0,0,0,6,32.768,0,0.0
1,-20,0,0,1,6,32.768,1,0.016
2,-20,0,0,2,6,32.768,1,0.016
3,-20,0,0,3,6,32.768,73,1.246
4,-20,0,1,0,6,32.768,116,1.8880000000000001
5,-20,0,1,1,6,32.768,0,0.0
6,-20,0,1,2,6,32.768,67,1.08
7,-20,0,1,3,6,32.768,76,1.212
8,-20,0,2,0,6,32.768,1,0.016
9,-20,0,2,1,6,32.768,1,0.016
10,-20,0,2,2,6,32.768,0,0.0
11,-20,0,2,3,6,32.768,0,0.0
12,-20,0,3,0,6,32.768,0,0.0
13,-20,0,3,1,6,32.768,1,0.016
14,-20,0,3,2,6,32.768,1,0.016
15,-20,0,3,3,6,32.768,1,0.016
16,-20,0,4,0,7,32.768,11,0.0895
17,-20,0,4,1,7,32.768,1,0.008
18,-20,0,4,2,7,32.768,35,0.2705
19,-20,0,4,3,7,32.768,8,0.07100000000000001
20,-20,0,5,0,7,32.768,15,0.11950000000000001
21,-20,0,5,1,7,32.768,1,0.008
22,-20,0,5,2,7,32.768,11,0.128
23,-20,0,5,3,7,32.768,8,0.036000000000000004
24,-20,0,6,0,7,32.768,59,0.503
25,-20,0,6,1,7,32.768,0,0.0
26,-20,0,6,2,7,32.768,15,0.11950000000000001
27,-20,0,6,3,7,32.768,11,0.0955
28,-20,0,7,0,7,32.768,1,0.008
29,-20,0,7,1,7,32.768,16,0.1325
30,-20,0,7,2,7,32.768,0,0.0
31,-20,0,7,3,7,32.768,30,0.244
32,-20,1,0,0,0,32.768,1,1.024
33,-20,1,0,1,0,32.768,3227,3306.88
34,-20,1,0,2,0,32.768,0,0.0
35,-20,1,0,3,0,32.768,1,1.024
36,-20,1,1,0,0,32.768,1,1.024
37,-20,1,1,1,0,32.768,1,1.024
38,-20,1,1,2,0,32.768,4661,4785.92
39,-20,1,1,3,0,32.768,1,1.024
40,-20,1,2,0,0,32.768,0,0.0
41,-20,1,2,1,0,32.768,0,0.0
42,-20,1,2,2,0,32.768,1,1.024
43,-20,1,2,3,0,32.768,1,1.024
44,-20,1,3,0,0,32.768,1,1.024
45,-20,1,3,1,0,32.768,1,1.024
46,-20,1,3,2,0,32.768,0,0.0
47,-20,1,3,3,0,32.768,20,15.296000000000001
48,-20,1,4,0,0,32.768,0,0.0
49,-20,1,4,1,0,32.768,1,1.024
50,-20,1,4,2,0,32.768,1794,1835.584
51,-20,1,4,3,0,32.768,1582,1617.472
52,-20,1,5,0,0,32.768,0,0.0
53,-20,1,5,1,0,32.768,3045,3116.16
54,-20,1,5,2,0,32.768,1,1.024
55,-20,1,5,3,0,32.768,2101,2151.36
56,-20,1,6,0,0,32.768,4496,4590.656
57,-20,1,6,1,0,32.768,3788,3876.288
58,-20,1,6,2,0,32.768,3343,3413.696
59,-20,1,6,3,0,32.768,3175,3240.768
60,-20,1,7,0,0,32.768,1,1.024
61,-20,1,7,1,0,32.768,1,1.024
62,-20,1,7,2,0,32.768,4760,4885.184
63,-20,1,7,3,0,32.768,4103,4200.384
