,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,50,0,0,0,6,32.768,0,0.0
1,50,0,0,1,6,32.768,4711,75.404
2,50,0,0,2,6,32.768,0,0.0
3,50,0,0,3,6,32.768,3152,50.513
4,50,0,1,0,6,32.768,6171,98.84
5,50,0,1,1,6,32.768,4949,79.177
6,50,0,1,2,6,32.768,4274,68.489
7,50,0,1,3,6,32.768,3369,53.945
8,50,0,2,0,6,32.768,0,0.0
9,50,0,2,1,6,32.768,5996,95.95
10,50,0,2,2,6,32.768,5210,83.286
11,50,0,2,3,6,32.768,4744,75.999
12,50,0,3,0,6,32.768,7237,115.674
13,50,0,3,1,6,32.768,6947,111.163
14,50,0,3,2,6,32.768,5539,88.31700000000001
15,50,0,3,3,6,32.768,4679,74.757
16,50,0,4,0,7,32.768,1306,10.5115
17,50,0,4,1,7,32.768,1780,14.232000000000001
18,50,0,4,2,7,32.768,1248,9.984
19,50,0,4,3,7,32.768,1195,9.562
20,50,0,5,0,7,32.768,1550,12.403500000000001
21,50,0,5,1,7,32.768,1,0.009000000000000001
22,50,0,5,2,7,32.768,1,0.008
23,50,0,5,3,7,32.768,1,0.008
24,50,0,6,0,7,32.768,2216,17.741500000000002
25,50,0,6,1,7,32.768,2640,21.126
26,50,0,6,2,7,32.768,1783,14.2565
27,50,0,6,3,7,32.768,1427,11.409
28,50,0,7,0,7,32.768,1,0.008
29,50,0,7,1,7,32.768,1608,12.864
30,50,0,7,2,7,32.768,1,0.0035
31,50,0,7,3,7,32.768,1585,12.682
32,50,1,0,0,0,32.768,24632,25204.672000000002
33,50,1,0,1,0,32.768,1,1.024
34,50,1,0,2,0,32.768,19976,20361.984
35,50,1,0,3,0,32.768,16899,17320.384000000002
36,50,1,1,0,0,32.768,1,1.024
37,50,1,1,1,0,32.768,0,0.0
38,50,1,1,2,0,32.768,0,0.0
39,50,1,1,3,0,32.768,23273,23755.712
40,50,1,2,0,0,32.768,1,1.024
41,50,1,2,1,0,32.768,39188,40100.736000000004
42,50,1,2,2,0,32.768,34818,35729.856
43,50,1,2,3,0,32.768,32784,33518.4
44,50,1,3,0,0,32.768,0,0.0
45,50,1,3,1,0,32.768,47049,48167.296
46,50,1,3,2,0,32.768,0,0.0
47,50,1,3,3,0,32.768,36684,37449.088
48,50,1,4,0,0,32.768,16715,17133.504
49,50,1,4,1,0,32.768,1158,1113.344
50,50,1,4,2,0,32.768,11661,11910.144
51,50,1,4,3,0,32.768,11646,11895.424
52,50,1,5,0,0,32.768,1,1.024
53,50,1,5,1,0,32.768,19009,19405.888
54,50,1,5,2,0,32.768,1,1.024
55,50,1,5,3,0,32.768,15433,15838.336000000001
56,50,1,6,0,0,32.768,1,1.024
57,50,1,6,1,0,32.768,27944,28518.72
58,50,1,6,2,0,32.768,2,1.344
59,50,1,6,3,0,32.768,20263,20718.272
60,50,1,7,0,0,32.768,1,1.024
61,50,1,7,1,0,32.768,0,0.0
62,50,1,7,2,0,32.768,26611,27304.064000000002
63,50,1,7,3,0,32.768,25437,26101.696
