,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,100,0,0,0,6,32.768,46644,747.4730000000001
1,100,0,0,1,6,32.768,45814,732.773
2,100,0,0,2,6,32.768,32841,524.846
3,100,0,0,3,6,32.768,34473,552.32
4,100,0,1,0,6,32.768,52166,834.463
5,100,0,1,1,6,32.768,0,0.0
6,100,0,1,2,6,32.768,43476,695.207
7,100,0,1,3,6,32.768,32864,526.52
8,100,0,2,0,6,32.768,2268,36.836
9,100,0,2,1,6,32.768,68015,1087.273
10,100,0,2,2,6,32.768,48234,770.575
11,100,0,2,3,6,32.768,46614,745.331
12,100,0,3,0,6,32.768,0,0.0
13,100,0,3,1,6,32.768,55663,890.0550000000001
14,100,0,3,2,6,32.768,54835,876.457
15,100,0,3,3,6,32.768,51391,821.927
16,100,0,4,0,7,32.768,26963,215.6655
17,100,0,4,1,7,32.768,20948,167.6605
18,100,0,4,2,7,32.768,19870,158.858
19,100,0,4,3,7,32.768,16947,135.581
20,100,0,5,0,7,32.768,27462,219.781
21,100,0,5,1,7,32.768,26679,213.3285
22,100,0,5,2,7,32.768,24883,199.03050000000002
23,100,0,5,3,7,32.768,17965,143.776
24,100,0,6,0,7,32.768,36726,293.689
25,100,0,6,1,7,32.768,32602,260.829
26,100,0,6,2,7,32.768,25085,200.75300000000001
27,100,0,6,3,7,32.768,21861,174.921
28,100,0,7,0,7,32.768,46057,368.385
29,100,0,7,1,7,32.768,30216,241.852
30,100,0,7,2,7,32.768,0,0.0
31,100,0,7,3,7,32.768,22487,179.915
32,100,1,0,0,0,32.768,67794,69386.816
33,100,1,0,1,0,32.768,61359,63019.776
34,100,1,0,2,0,32.768,58963,60206.4
35,100,1,0,3,0,32.768,49562,50765.312
36,100,1,1,0,0,32.768,48100,42103.36
37,100,1,1,1,0,32.768,1,1.024
38,100,1,1,2,0,32.768,76201,78258.688
39,100,1,1,3,0,32.768,71139,72680.128
40,100,1,2,0,0,32.768,1,1.024
41,100,1,2,1,0,32.768,111733,114130.75200000001
42,100,1,2,2,0,32.768,106074,108679.68000000001
43,100,1,2,3,0,32.768,87065,88907.456
44,100,1,3,0,0,32.768,1,1.024
45,100,1,3,1,0,32.768,0,0.0
46,100,1,3,2,0,32.768,116608,119442.11200000001
47,100,1,3,3,0,32.768,103136,105914.304
48,100,1,4,0,0,32.768,1,1.024
49,100,1,4,1,0,32.768,44221,45372.032
50,100,1,4,2,0,32.768,41074,42035.712
51,100,1,4,3,0,32.768,32343,33045.696
52,100,1,5,0,0,32.768,0,0.0
53,100,1,5,1,0,32.768,60832,62201.856
54,100,1,5,2,0,32.768,54952,56350.592000000004
55,100,1,5,3,0,32.768,45202,46151.68
56,100,1,6,0,0,32.768,1,1.024
57,100,1,6,1,0,32.768,80096,81794.688
58,100,1,6,2,0,32.768,64750,66496.128
59,100,1,6,3,0,32.768,57875,59122.112
60,100,1,7,0,0,32.768,1,1.024
61,100,1,7,1,0,32.768,0,0.0
62,100,1,7,2,0,32.768,77681,79544.128
63,100,1,7,3,0,32.768,66790,68587.008
