,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,0,0,0,0,6,32.768,0,0.001
1,0,0,0,1,6,32.768,268,4.001
2,0,0,0,2,6,32.768,340,5.44
3,0,0,0,3,6,32.768,0,0.0
4,0,0,1,0,6,32.768,483,7.719
5,0,0,1,1,6,32.768,0,0.0
6,0,0,1,2,6,32.768,0,0.0
7,0,0,1,3,6,32.768,317,5.05
8,0,0,2,0,6,32.768,1,0.016
9,0,0,2,1,6,32.768,28,0.28500000000000003
10,0,0,2,2,6,32.768,547,8.759
11,0,0,2,3,6,32.768,760,12.58
12,0,0,3,0,6,32.768,0,0.0
13,0,0,3,1,6,32.768,592,9.483
14,0,0,3,2,6,32.768,0,0.0
15,0,0,3,3,6,32.768,0,0.0
16,0,0,4,0,7,32.768,0,0.0
17,0,0,4,1,7,32.768,89,0.7175
18,0,0,4,2,7,32.768,85,0.677
19,0,0,4,3,7,32.768,0,0.0
20,0,0,5,0,7,32.768,124,0.9915
21,0,0,5,1,7,32.768,1,0.009000000000000001
22,0,0,5,2,7,32.768,113,0.893
23,0,0,5,3,7,32.768,107,0.8260000000000001
24,0,0,6,0,7,32.768,122,0.98
25,0,0,6,1,7,32.768,133,1.067
26,0,0,6,2,7,32.768,109,0.8725
27,0,0,6,3,7,32.768,77,0.6055
28,0,0,7,0,7,32.768,1,0.008
29,0,0,7,1,7,32.768,143,1.1505
30,0,0,7,2,7,32.768,0,0.0
31,0,0,7,3,7,32.768,110,0.8835000000000001
32,0,1,0,0,0,32.768,11500,11805.056
33,0,1,0,1,0,32.768,11341,11638.912
34,0,1,0,2,0,32.768,1,1.024
35,0,1,0,3,0,32.768,1,1.088
36,0,1,1,0,0,32.768,1,1.024
37,0,1,1,1,0,32.768,1,1.024
38,0,1,1,2,0,32.768,1,1.024
39,0,1,1,3,0,32.768,14553,14931.84
40,0,1,2,0,0,32.768,1,1.024
41,0,1,2,1,0,32.768,5,7.296
42,0,1,2,2,0,32.768,1,1.024
43,0,1,2,3,0,32.768,1,1.024
44,0,1,3,0,0,32.768,1,1.024
45,0,1,3,1,0,32.768,0,0.0
46,0,1,3,2,0,32.768,10004,11000.832
47,0,1,3,3,0,32.768,0,0.0
48,0,1,4,0,0,32.768,1,1.024
49,0,1,4,1,0,32.768,6423,6564.0960000000005
50,0,1,4,2,0,32.768,5843,5993.856
51,0,1,4,3,0,32.768,4630,4734.528
52,0,1,5,0,0,32.768,0,0.0
53,0,1,5,1,0,32.768,9680,9933.76
54,0,1,5,2,0,32.768,1,1.024
55,0,1,5,3,0,32.768,6327,6476.736
56,0,1,6,0,0,32.768,1,1.024
57,0,1,6,1,0,32.768,12048,12309.824
58,0,1,6,2,0,32.768,9658,9862.848
59,0,1,6,3,0,32.768,8566,8795.456
60,0,1,7,0,0,32.768,1,1.024
61,0,1,7,1,0,32.768,14597,14944.384
62,0,1,7,2,0,32.768,12446,12747.52
63,0,1,7,3,0,32.768,9970,10183.744
