,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,50,0,0,0,6,32.768,1,0.016
1,50,0,0,1,6,32.768,5011,80.32300000000001
2,50,0,0,2,6,32.768,26,0.462
3,50,0,0,3,6,32.768,3102,49.606
4,50,0,1,0,6,32.768,0,0.0
5,50,0,1,1,6,32.768,5423,86.599
6,50,0,1,2,6,32.768,143,2.271
7,50,0,1,3,6,32.768,4000,64.103
8,50,0,2,0,6,32.768,7621,121.62700000000001
9,50,0,2,1,6,32.768,6511,104.973
10,50,0,2,2,6,32.768,5086,81.45
11,50,0,2,3,6,32.768,4599,73.604
12,50,0,3,0,6,32.768,8426,134.744
13,50,0,3,1,6,32.768,0,0.0
14,50,0,3,2,6,32.768,5653,90.545
15,50,0,3,3,6,32.768,4740,75.959
16,50,0,4,0,7,32.768,0,0.0
17,50,0,4,1,7,32.768,1,0.008
18,50,0,4,2,7,32.768,1078,8.622
19,50,0,4,3,7,32.768,1033,8.2495
20,50,0,5,0,7,32.768,1,0.002
21,50,0,5,1,7,32.768,1,0.008
22,50,0,5,2,7,32.768,1790,14.3155
23,50,0,5,3,7,32.768,1213,9.7175
24,50,0,6,0,7,32.768,0,0.0
25,50,0,6,1,7,32.768,2376,19.003
26,50,0,6,2,7,32.768,1892,15.139000000000001
27,50,0,6,3,7,32.768,1577,12.6195
28,50,0,7,0,7,32.768,1,0.008
29,50,0,7,1,7,32.768,2473,19.777
30,50,0,7,2,7,32.768,1723,13.789
31,50,0,7,3,7,32.768,1651,13.216000000000001
32,50,1,0,0,0,32.768,1,1.024
33,50,1,0,1,0,32.768,1,1.024
34,50,1,0,2,0,32.768,16,15.68
35,50,1,0,3,0,32.768,16810,17169.216
36,50,1,1,0,0,32.768,1,1.024
37,50,1,1,1,0,32.768,1,1.024
38,50,1,1,2,0,32.768,1,1.024
39,50,1,1,3,0,32.768,26154,26796.352
40,50,1,2,0,0,32.768,30352,30975.296000000002
41,50,1,2,1,0,32.768,41685,42633.92
42,50,1,2,2,0,32.768,35201,36064.384
43,50,1,2,3,0,32.768,30358,30990.336
44,50,1,3,0,0,32.768,0,0.0
45,50,1,3,1,0,32.768,0,0.0
46,50,1,3,2,0,32.768,0,0.0
47,50,1,3,3,0,32.768,38010,38998.272
48,50,1,4,0,0,32.768,0,0.0
49,50,1,4,1,0,32.768,1,1.024
50,50,1,4,2,0,32.768,12841,13171.136
51,50,1,4,3,0,32.768,11616,11876.288
52,50,1,5,0,0,32.768,0,0.0
53,50,1,5,1,0,32.768,19783,20295.872
54,50,1,5,2,0,32.768,17758,18157.632
55,50,1,5,3,0,32.768,14724,15043.584
56,50,1,6,0,0,32.768,1,1.024
57,50,1,6,1,0,32.768,26170,26722.496
58,50,1,6,2,0,32.768,22399,22966.656
59,50,1,6,3,0,32.768,19707,20230.4
60,50,1,7,0,0,32.768,38800,39721.152
61,50,1,7,1,0,32.768,1,1.024
62,50,1,7,2,0,32.768,27422,28115.328
63,50,1,7,3,0,32.768,24358,24879.168
