,CTR1,CTR2,FreqRef (kHz),Res1 (kHz),Res2 (kHz)
0,6,5,32.768,0.0,0.0
1,6,5,32.768,0.09129412686476607,0.12239738559299376
2,6,5,32.768,0.0,0.0
3,6,5,32.768,0.01322881702950041,0.023731835158706124
4,6,5,32.768,0.043170360202342536,0.06627245581687766
5,6,5,32.768,0.03820081674519539,0.06096734863843105
6,6,5,32.768,0.0,0.0
7,6,5,32.768,0.014427529241003118,0.02625365498363989
8,6,5,32.768,0.0,0.0
9,6,5,32.768,0.0,0.0
10,6,5,32.768,0.01994809264065114,0.03328461506462107
11,6,5,32.768,0.0,0.0
12,6,5,32.768,0.0,0.0
13,6,5,32.768,0.16673343515923855,0.2216563105350263
14,6,5,32.768,0.0,0.0
15,6,5,32.768,0.01951409746824075,0.0356106950227035
16,7,5,32.768,0.0,0.0
17,7,5,32.768,0.0026963679274164347,0.013466640264000518
18,7,5,32.768,0.004,0.011010976341814561
19,7,5,32.768,0.0,0.0
20,7,5,32.768,0.018504053609952602,0.03466650256371415
21,7,5,32.768,0.0,0.0
22,7,5,32.768,0.003258465896706608,0.013856406460551017
23,7,5,32.768,0.005677182399747256,0.01142628548566856
24,7,5,32.768,0.003558876227125636,0.013313692200137422
25,7,5,32.768,0.004598434516223973,0.019464840096954303
26,7,5,32.768,0.005366563145999496,0.0177130912039655
27,7,5,32.768,0.004217297712991105,0.015476226930359997
28,7,5,32.768,0.0036441734316577197,0.01142628548566856
29,7,5,32.768,0.006916646586316233,0.014886020287504648
30,7,5,32.768,0.011674519262051009,0.02709816229931469
31,7,5,32.768,0.006981575753366857,0.014664242223858688
32,0,5,32.768,0.0,0.0
33,0,5,32.768,0.0,0.0
34,0,5,32.768,0.0,0.0
35,0,5,32.768,0.0,0.0
36,0,5,32.768,0.0,0.0
37,0,5,32.768,0.0,0.0
38,0,5,32.768,0.0,0.0
39,0,5,32.768,28.138690875703514,21.800107498597338
40,0,5,32.768,46.92130581207646,39.09790127106058
41,0,5,32.768,0.0,0.0
42,0,5,32.768,0.0,0.0
43,0,5,32.768,34.68972866541334,27.98526782079457
44,0,5,32.768,0.0,0.0
45,0,5,32.768,51.14075702128782,40.46571546731381
46,0,5,32.768,0.0,0.0
47,0,5,32.768,43.543845439079,34.49126251550674
48,0,5,32.768,16.507489815038504,13.54952872485239
49,0,5,32.768,0.0,0.0
50,0,5,32.768,94.33342940541067,39.360831568451395
51,0,5,32.768,9.787233224073084,8.356244524521767
52,0,5,32.768,0.0,0.0
53,0,5,32.768,0.0,0.0
54,0,5,32.768,0.0,0.0
55,0,5,32.768,15.018976966491426,12.43726642223282
56,0,5,32.768,0.0,0.0
57,0,5,32.768,25.574337985910798,20.67628127554856
58,0,5,32.768,23.595315437976247,19.96557147026851
59,0,5,32.768,21.269392065181364,18.211669552196472
60,0,5,32.768,39.58277397486942,33.5174353669012
61,0,5,32.768,0.0,0.0
62,0,5,32.768,28.171846119244652,23.205752831571743
63,0,5,32.768,24.562076055578036,20.912425889465815
