,CTR1,CTR2,FreqRef (kHz),Res1 (kHz),Res2 (kHz)
0,6,5,32.768,0.02832090394037592,0.035350949067882186
1,6,5,32.768,0.005199384578967016,0.011731393779086953
2,6,5,32.768,0.029266882307481947,0.04465691435824916
3,6,5,32.768,0.01694112156853849,0.031579639009969705
4,6,5,32.768,0.0,0.0
5,6,5,32.768,0.04887626826998969,0.06798701052406997
6,6,5,32.768,0.028554957538052827,0.04220604696012173
7,6,5,32.768,0.02092210314476057,0.035545936476621354
8,6,5,32.768,0.0,0.0
9,6,5,32.768,0.02622048054479551,0.04732863826479692
10,6,5,32.768,0.0,0.0
11,6,5,32.768,0.019116485032557633,0.03505424368033063
12,6,5,32.768,0.0,0.0
13,6,5,32.768,0.0,0.0
14,6,5,32.768,0.0,0.0
15,6,5,32.768,0.030045938161422085,0.04845015583050276
16,7,5,32.768,0.0045844956102062085,0.017125232845132357
17,7,5,32.768,0.0,0.0
18,7,5,32.768,0.0,0.0
19,7,5,32.768,0.00848565848947505,0.017744858410255065
20,7,5,32.768,0.0025996922894835077,0.011103585006654383
21,7,5,32.768,0.003987179454200677,0.015607997949769213
22,7,5,32.768,0.0007959899496852959,0.0
23,7,5,32.768,0.0,0.0
24,7,5,32.768,0.023430441737193095,0.04769932494281235
25,7,5,32.768,0.017467684448718438,0.03769350076604719
26,7,5,32.768,0.0,0.0
27,7,5,32.768,0.006928203230275509,0.014664242223858688
28,7,5,32.768,0.012273939872754797,0.02210317624234128
29,7,5,32.768,0.007001257029991113,0.017744858410255065
30,7,5,32.768,0.010700579423563943,0.025527898464229287
31,7,5,32.768,0.010210896140887929,0.026331547618778508
32,0,5,32.768,35.08645859049329,28.66499606418951
33,0,5,32.768,31.396345984181025,25.80054861010517
34,0,5,32.768,0.0,0.0
35,0,5,32.768,0.0,0.0
36,0,5,32.768,45.524077996313125,37.75283080281
37,0,5,32.768,0.0,0.0
38,0,5,32.768,0.0,0.0
39,0,5,32.768,38.446753319446884,31.072342637039775
40,0,5,32.768,0.0,0.0
41,0,5,32.768,0.0,0.0
42,0,5,32.768,51.79523085727488,38.99990871423163
43,0,5,32.768,41.039154238146764,35.64657735042734
44,0,5,32.768,0.0,0.0
45,0,5,32.768,0.0,0.0
46,0,5,32.768,2.2285590336358605,0.3610727483485842
47,0,5,32.768,56.69260101768484,43.5396344638032
48,0,5,32.768,22.891391169398158,18.811832942656068
49,0,5,32.768,0.0,0.0
50,0,5,32.768,0.0,0.0
51,0,5,32.768,0.0,0.0
52,0,5,32.768,0.0,0.0
53,0,5,32.768,0.0,0.0
54,0,5,32.768,26.623170940937896,21.05465108141192
55,0,5,32.768,22.91185755486447,19.445087136857985
56,0,5,32.768,42.88893415703403,35.74933309399771
57,0,5,32.768,32.31348781917545,27.22633656737535
58,0,5,32.768,33.40542263774552,27.46067670938937
59,0,5,32.768,28.19957492604454,23.192887406271776
60,0,5,32.768,0.0,0.0
61,0,5,32.768,0.0,0.0
62,0,5,32.768,39.585327597462175,30.570058742501626
63,0,5,32.768,31.343586209009338,26.785908223541725
