,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,50,0,0,0,6,32.768,4736,75.85000000000001
1,50,0,0,1,6,32.768,4566,73.107
2,50,0,0,2,6,32.768,3166,50.534
3,50,0,0,3,6,32.768,3180,50.947
4,50,0,1,0,6,32.768,5287,84.649
5,50,0,1,1,6,32.768,5782,92.621
6,50,0,1,2,6,32.768,3077,49.162
7,50,0,1,3,6,32.768,0,0.0
8,50,0,2,0,6,32.768,0,0.0
9,50,0,2,1,6,32.768,0,0.0
10,50,0,2,2,6,32.768,5601,89.612
11,50,0,2,3,6,32.768,3492,55.926
12,50,0,3,0,6,32.768,5844,93.651
13,50,0,3,1,6,32.768,4686,74.875
14,50,0,3,2,6,32.768,4904,78.57600000000001
15,50,0,3,3,6,32.768,4451,71.285
16,50,0,4,0,7,32.768,2125,17.0315
17,50,0,4,1,7,32.768,1,0.008
18,50,0,4,2,7,32.768,1,0.008
19,50,0,4,3,7,32.768,952,7.6235
20,50,0,5,0,7,32.768,1634,13.0665
21,50,0,5,1,7,32.768,1162,9.2175
22,50,0,5,2,7,32.768,0,0.0045000000000000005
23,50,0,5,3,7,32.768,1201,9.605
24,50,0,6,0,7,32.768,2622,20.975
25,50,0,6,1,7,32.768,2395,19.173000000000002
26,50,0,6,2,7,32.768,1245,9.956
27,50,0,6,3,7,32.768,1329,10.6305
28,50,0,7,0,7,32.768,2172,17.371
29,50,0,7,1,7,32.768,2350,18.795
30,50,0,7,2,7,32.768,1597,12.7845
31,50,0,7,3,7,32.768,1516,12.1225
32,50,1,0,0,0,32.768,1,1.024
33,50,1,0,1,0,32.768,20095,20496.256
34,50,1,0,2,0,32.768,6,6.4
35,50,1,0,3,0,32.768,17447,17801.088
36,50,1,1,0,0,32.768,34771,35714.176
37,50,1,1,1,0,32.768,20141,20754.304
38,50,1,1,2,0,32.768,25483,26086.848
39,50,1,1,3,0,32.768,23056,23561.920000000002
40,50,1,2,0,0,32.768,21142,9595.584
41,50,1,2,1,0,32.768,0,0.0
42,50,1,2,2,0,32.768,172,238.72
43,50,1,2,3,0,32.768,29384,30005.632
44,50,1,3,0,0,32.768,0,0.0
45,50,1,3,1,0,32.768,0,0.0
46,50,1,3,2,0,32.768,1,1.024
47,50,1,3,3,0,32.768,36011,36820.544
48,50,1,4,0,0,32.768,1,1.024
49,50,1,4,1,0,32.768,15012,15360.896
50,50,1,4,2,0,32.768,12396,12685.952000000001
51,50,1,4,3,0,32.768,11163,11461.184000000001
52,50,1,5,0,0,32.768,1,1.024
53,50,1,5,1,0,32.768,1,1.024
54,50,1,5,2,0,32.768,1,1.024
55,50,1,5,3,0,32.768,15998,16385.344
56,50,1,6,0,0,32.768,1,1.024
57,50,1,6,1,0,32.768,26705,27451.008
58,50,1,6,2,0,32.768,21323,21828.608
59,50,1,6,3,0,32.768,19247,19748.16
60,50,1,7,0,0,32.768,0,0.0
61,50,1,7,1,0,32.768,0,0.0
62,50,1,7,2,0,32.768,26319,26849.536
63,50,1,7,3,0,32.768,23950,24592.256
