,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-10,0,0,0,6,32.768,75,1.2710000000000001
1,-10,0,0,1,6,32.768,0,0.0
2,-10,0,0,2,6,32.768,134,2.109
3,-10,0,0,3,6,32.768,0,0.0
4,-10,0,1,0,6,32.768,1,0.016
5,-10,0,1,1,6,32.768,176,2.835
6,-10,0,1,2,6,32.768,0,0.0
7,-10,0,1,3,6,32.768,159,2.5500000000000003
8,-10,0,2,0,6,32.768,5505,86.33200000000001
9,-10,0,2,1,6,32.768,0,0.0
10,-10,0,2,2,6,32.768,1,0.016
11,-10,0,2,3,6,32.768,166,2.6590000000000003
12,-10,0,3,0,6,32.768,341,5.444
13,-10,0,3,1,6,32.768,0,0.0
14,-10,0,3,2,6,32.768,264,4.308
15,-10,0,3,3,6,32.768,184,2.9330000000000003
16,-10,0,4,0,7,32.768,16,0.1325
17,-10,0,4,1,7,32.768,93,0.7085
18,-10,0,4,2,7,32.768,33,0.264
19,-10,0,4,3,7,32.768,20,0.1655
20,-10,0,5,0,7,32.768,0,0.0
21,-10,0,5,1,7,32.768,1,0.008
22,-10,0,5,2,7,32.768,0,0.0
23,-10,0,5,3,7,32.768,1,0.005
24,-10,0,6,0,7,32.768,0,0.0
25,-10,0,6,1,7,32.768,59,0.47750000000000004
26,-10,0,6,2,7,32.768,1,0.008
27,-10,0,6,3,7,32.768,40,0.3135
28,-10,0,7,0,7,32.768,1,0.0095
29,-10,0,7,1,7,32.768,60,0.47600000000000003
30,-10,0,7,2,7,32.768,81,0.6535
31,-10,0,7,3,7,32.768,104,0.741
32,-10,1,0,0,0,32.768,1,1.024
33,-10,1,0,1,0,32.768,1,1.024
34,-10,1,0,2,0,32.768,4425,4551.04
35,-10,1,0,3,0,32.768,0,0.0
36,-10,1,1,0,0,32.768,1,1.024
37,-10,1,1,1,0,32.768,1,1.024
38,-10,1,1,2,0,32.768,1,1.024
39,-10,1,1,3,0,32.768,1,1.024
40,-10,1,2,0,0,32.768,13016,13291.968
41,-10,1,2,1,0,32.768,1,1.216
42,-10,1,2,2,0,32.768,1,1.024
43,-10,1,2,3,0,32.768,9338,9579.776
44,-10,1,3,0,0,32.768,1,1.024
45,-10,1,3,1,0,32.768,0,0.0
46,-10,1,3,2,0,32.768,1,1.024
47,-10,1,3,3,0,32.768,1,1.024
48,-10,1,4,0,0,32.768,4179,4272.256
49,-10,1,4,1,0,32.768,3196,3268.544
50,-10,1,4,2,0,32.768,1,1.024
51,-10,1,4,3,0,32.768,2455,2508.8
52,-10,1,5,0,0,32.768,1,1.024
53,-10,1,5,1,0,32.768,0,0.0
54,-10,1,5,2,0,32.768,1,1.024
55,-10,1,5,3,0,32.768,3808,3909.696
56,-10,1,6,0,0,32.768,1,1.024
57,-10,1,6,1,0,32.768,5686,5822.976000000001
58,-10,1,6,2,0,32.768,1,1.024
59,-10,1,6,3,0,32.768,5148,5276.736
60,-10,1,7,0,0,32.768,0,0.0
61,-10,1,7,1,0,32.768,1,1.024
62,-10,1,7,2,0,32.768,6549,6689.024
63,-10,1,7,3,0,32.768,5613,5731.264
