,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-40,0,0,0,6,32.768,0,0.0
1,-40,0,0,1,6,32.768,0,0.0
2,-40,0,0,2,6,32.768,0,0.0
3,-40,0,0,3,6,32.768,5,0.018000000000000002
4,-40,0,1,0,6,32.768,2,0.026000000000000002
5,-40,0,1,1,6,32.768,1,0.016
6,-40,0,1,2,6,32.768,1,0.016
7,-40,0,1,3,6,32.768,0,0.0
8,-40,0,2,0,6,32.768,0,0.0
9,-40,0,2,1,6,32.768,1,0.016
10,-40,0,2,2,6,32.768,0,0.0
11,-40,0,2,3,6,32.768,1,0.016
12,-40,0,3,0,6,32.768,0,0.0
13,-40,0,3,1,6,32.768,0,0.0
14,-40,0,3,2,6,32.768,1,0.016
15,-40,0,3,3,6,32.768,61,0.86
16,-40,0,4,0,7,32.768,252,0.2625
17,-40,0,4,1,7,32.768,3,0.023
18,-40,0,4,2,7,32.768,13,0.0775
19,-40,0,4,3,7,32.768,4,0.11900000000000001
20,-40,0,5,0,7,32.768,0,0.0
21,-40,0,5,1,7,32.768,1,0.008
22,-40,0,5,2,7,32.768,12,0.092
23,-40,0,5,3,7,32.768,7,0.059500000000000004
24,-40,0,6,0,7,32.768,1,0.008
25,-40,0,6,1,7,32.768,0,0.0
26,-40,0,6,2,7,32.768,5,0.0285
27,-40,0,6,3,7,32.768,9,0.0445
28,-40,0,7,0,7,32.768,1,0.008
29,-40,0,7,1,7,32.768,4,0.0495
30,-40,0,7,2,7,32.768,16,0.1655
31,-40,0,7,3,7,32.768,14,0.11950000000000001
32,-40,1,0,0,0,32.768,1,1.024
33,-40,1,0,1,0,32.768,1,2.176
34,-40,1,0,2,0,32.768,29,29.76
35,-40,1,0,3,0,32.768,0,0.0
36,-40,1,1,0,0,32.768,1,1.024
37,-40,1,1,1,0,32.768,1,1.024
38,-40,1,1,2,0,32.768,1,1.024
39,-40,1,1,3,0,32.768,1,1.024
40,-40,1,2,0,0,32.768,1,1.024
41,-40,1,2,1,0,32.768,607,708.224
42,-40,1,2,2,0,32.768,1,1.024
43,-40,1,2,3,0,32.768,2315,2375.488
44,-40,1,3,0,0,32.768,4127,4224.512
45,-40,1,3,1,0,32.768,0,0.0
46,-40,1,3,2,0,32.768,0,0.0
47,-40,1,3,3,0,32.768,1,1.024
48,-40,1,4,0,0,32.768,0,0.0
49,-40,1,4,1,0,32.768,0,0.0
50,-40,1,4,2,0,32.768,713,725.6320000000001
51,-40,1,4,3,0,32.768,687,704.576
52,-40,1,5,0,0,32.768,0,0.0
53,-40,1,5,1,0,32.768,0,0.0
54,-40,1,5,2,0,32.768,1,1.024
55,-40,1,5,3,0,32.768,1006,1030.528
56,-40,1,6,0,0,32.768,1669,1713.6000000000001
57,-40,1,6,1,0,32.768,0,0.0
58,-40,1,6,2,0,32.768,1585,1617.472
59,-40,1,6,3,0,32.768,1,1.024
60,-40,1,7,0,0,32.768,0,0.0
61,-40,1,7,1,0,32.768,2026,2068.928
62,-40,1,7,2,0,32.768,1780,1825.472
63,-40,1,7,3,0,32.768,1584,1622.464
