,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,10,0,0,0,6,32.768,0,0.0
1,10,0,0,1,6,32.768,0,0.0
2,10,0,0,2,6,32.768,0,0.0
3,10,0,0,3,6,32.768,0,0.005
4,10,0,1,0,6,32.768,13,0.188
5,10,0,1,1,6,32.768,1,0.016
6,10,0,1,2,6,32.768,1,0.016
7,10,0,1,3,6,32.768,0,0.0
8,10,0,2,0,6,32.768,0,0.0
9,10,0,2,1,6,32.768,1,0.016
10,10,0,2,2,6,32.768,0,0.0
11,10,0,2,3,6,32.768,1,0.016
12,10,0,3,0,6,32.768,0,0.0
13,10,0,3,1,6,32.768,1,0.016
14,10,0,3,2,6,32.768,1,0.016
15,10,0,3,3,6,32.768,506,8.059000000000001
16,10,0,4,0,7,32.768,202,1.6075
17,10,0,4,1,7,32.768,122,0.972
18,10,0,4,2,7,32.768,107,0.888
19,10,0,4,3,7,32.768,101,0.8125
20,10,0,5,0,7,32.768,0,0.0
21,10,0,5,1,7,32.768,65,0.5755
22,10,0,5,2,7,32.768,3,0.025500000000000002
23,10,0,5,3,7,32.768,100,0.8115
24,10,0,6,0,7,32.768,1,0.009000000000000001
25,10,0,6,1,7,32.768,185,1.4085
26,10,0,6,2,7,32.768,141,1.1265
27,10,0,6,3,7,32.768,142,1.1345
28,10,0,7,0,7,32.768,152,1.239
29,10,0,7,1,7,32.768,216,1.737
30,10,0,7,2,7,32.768,135,1.087
31,10,0,7,3,7,32.768,138,1.1005
32,10,1,0,0,0,32.768,1,1.024
33,10,1,0,1,0,32.768,1,1.024
34,10,1,0,2,0,32.768,23,22.400000000000002
35,10,1,0,3,0,32.768,7245,7402.944
36,10,1,1,0,0,32.768,1,1.1520000000000001
37,10,1,1,1,0,32.768,1,1.024
38,10,1,1,2,0,32.768,1,1.024
39,10,1,1,3,0,32.768,1,1.024
40,10,1,2,0,0,32.768,1,1.024
41,10,1,2,1,0,32.768,16759,17204.48
42,10,1,2,2,0,32.768,1,1.024
43,10,1,2,3,0,32.768,12337,12606.336000000001
44,10,1,3,0,0,32.768,21877,22344.448
45,10,1,3,1,0,32.768,0,0.0
46,10,1,3,2,0,32.768,1,1.024
47,10,1,3,3,0,32.768,1,1.024
48,10,1,4,0,0,32.768,0,0.0
49,10,1,4,1,0,32.768,0,0.0
50,10,1,4,2,0,32.768,4533,4649.6
51,10,1,4,3,0,32.768,4310,4401.6
52,10,1,5,0,0,32.768,0,0.0
53,10,1,5,1,0,32.768,1,1.024
54,10,1,5,2,0,32.768,8163,8361.92
55,10,1,5,3,0,32.768,6173,6331.968
56,10,1,6,0,0,32.768,11065,11343.872
57,10,1,6,1,0,32.768,0,0.0
58,10,1,6,2,0,32.768,9441,9679.68
59,10,1,6,3,0,32.768,8015,8213.184
60,10,1,7,0,0,32.768,3,0.8320000000000001
61,10,1,7,1,0,32.768,12302,12554.496000000001
62,10,1,7,2,0,32.768,10999,11267.328
63,10,1,7,3,0,32.768,9290,9536.704
