,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,80,0,0,0,6,32.768,0,0.0
1,80,0,0,1,6,32.768,16539,264.832
2,80,0,0,2,6,32.768,10843,173.288
3,80,0,0,3,6,32.768,0,0.001
4,80,0,1,0,6,32.768,24547,393.011
5,80,0,1,1,6,32.768,0,0.0
6,80,0,1,2,6,32.768,15107,241.999
7,80,0,1,3,6,32.768,14888,237.919
8,80,0,2,0,6,32.768,0,0.0
9,80,0,2,1,6,32.768,21814,349.285
10,80,0,2,2,6,32.768,15263,243.857
11,80,0,2,3,6,32.768,17243,276.265
12,80,0,3,0,6,32.768,3392,55.522
13,80,0,3,1,6,32.768,0,0.0
14,80,0,3,2,6,32.768,20327,324.81600000000003
15,80,0,3,3,6,32.768,18580,297.622
16,80,0,4,0,7,32.768,0,0.0
17,80,0,4,1,7,32.768,1,0.008
18,80,0,4,2,7,32.768,5581,44.642
19,80,0,4,3,7,32.768,5568,44.5065
20,80,0,5,0,7,32.768,1,0.008
21,80,0,5,1,7,32.768,15,0.123
22,80,0,5,2,7,32.768,6370,50.959
23,80,0,5,3,7,32.768,5237,41.8755
24,80,0,6,0,7,32.768,11729,93.8675
25,80,0,6,1,7,32.768,0,0.0
26,80,0,6,2,7,32.768,6351,50.797000000000004
27,80,0,6,3,7,32.768,6446,51.6015
28,80,0,7,0,7,32.768,11421,91.296
29,80,0,7,1,7,32.768,10525,84.232
30,80,0,7,2,7,32.768,7741,61.9465
31,80,0,7,3,7,32.768,7709,61.637
32,80,1,0,0,0,32.768,1,1.024
33,80,1,0,1,0,32.768,35870,36607.936
34,80,1,0,2,0,32.768,30294,31105.408
35,80,1,0,3,0,32.768,29515,30143.808
36,80,1,1,0,0,32.768,64261,66009.92
37,80,1,1,1,0,32.768,55862,57343.68
38,80,1,1,2,0,32.768,43863,44818.24
39,80,1,1,3,0,32.768,40337,41275.328
40,80,1,2,0,0,32.768,1,1.024
41,80,1,2,1,0,32.768,1,1.024
42,80,1,2,2,0,32.768,700,544.96
43,80,1,2,3,0,32.768,50829,52139.904
44,80,1,3,0,0,32.768,1,1.024
45,80,1,3,1,0,32.768,1,1.024
46,80,1,3,2,0,32.768,70604,72500.032
47,80,1,3,3,0,32.768,61264,62807.936
48,80,1,4,0,0,32.768,1,1.024
49,80,1,4,1,0,32.768,27057,27627.968
50,80,1,4,2,0,32.768,22945,23564.736
51,80,1,4,3,0,32.768,19635,20046.4
52,80,1,5,0,0,32.768,45186,46178.24
53,80,1,5,1,0,32.768,34764,35611.584
54,80,1,5,2,0,32.768,31896,32601.408
55,80,1,5,3,0,32.768,26434,27085.504
56,80,1,6,0,0,32.768,60927,62386.880000000005
57,80,1,6,1,0,32.768,48672,49998.464
58,80,1,6,2,0,32.768,40725,41612.672
59,80,1,6,3,0,32.768,34299,35156.608
60,80,1,7,0,0,32.768,1,1.024
61,80,1,7,1,0,32.768,1,1.024
62,80,1,7,2,0,32.768,49189,50323.008
63,80,1,7,3,0,32.768,42001,43111.168
