,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz)
0,-30,0,0,0,6,32.768,34,0.5650000000000001
1,-30,0,0,1,6,32.768,1,0.016
2,-30,0,0,2,6,32.768,35,0.595
3,-30,0,0,3,6,32.768,38,0.649
4,-30,0,1,0,6,32.768,0,0.0
5,-30,0,1,1,6,32.768,66,1.039
6,-30,0,1,2,6,32.768,1,0.04
7,-30,0,1,3,6,32.768,0,0.0
8,-30,0,2,0,6,32.768,1,0.016
9,-30,0,2,1,6,32.768,0,0.0
10,-30,0,2,2,6,32.768,0,0.0
11,-30,0,2,3,6,32.768,81,1.233
12,-30,0,3,0,6,32.768,1,0.016
13,-30,0,3,1,6,32.768,0,0.0
14,-30,0,3,2,6,32.768,1,0.016
15,-30,0,3,3,6,32.768,1,0.016
16,-30,0,4,0,7,32.768,0,0.0
17,-30,0,4,1,7,32.768,0,0.0
18,-30,0,4,2,7,32.768,0,0.0
19,-30,0,4,3,7,32.768,9,0.07200000000000001
20,-30,0,5,0,7,32.768,0,0.006500000000000001
21,-30,0,5,1,7,32.768,16,0.244
22,-30,0,5,2,7,32.768,1,0.008
23,-30,0,5,3,7,32.768,0,0.0
24,-30,0,6,0,7,32.768,9,0.067
25,-30,0,6,1,7,32.768,1,0.01
26,-30,0,6,2,7,32.768,1,0.008
27,-30,0,6,3,7,32.768,14,0.15
28,-30,0,7,0,7,32.768,32,0.2505
29,-30,0,7,1,7,32.768,12,0.083
30,-30,0,7,2,7,32.768,1,0.014
31,-30,0,7,3,7,32.768,14,0.1145
32,-30,1,0,0,0,32.768,0,0.0
33,-30,1,0,1,0,32.768,0,0.0
34,-30,1,0,2,0,32.768,1,1.024
35,-30,1,0,3,0,32.768,0,0.0
36,-30,1,1,0,0,32.768,4420,4512.448
37,-30,1,1,1,0,32.768,1,1.024
38,-30,1,1,2,0,32.768,1,1.024
39,-30,1,1,3,0,32.768,4007,4102.4
40,-30,1,2,0,0,32.768,0,0.0
41,-30,1,2,1,0,32.768,1,1.024
42,-30,1,2,2,0,32.768,4716,4834.304
43,-30,1,2,3,0,32.768,0,0.0
44,-30,1,3,0,0,32.768,1,1.024
45,-30,1,3,1,0,32.768,1,1.024
46,-30,1,3,2,0,32.768,1,1.024
47,-30,1,3,3,0,32.768,5254,5381.568
48,-30,1,4,0,0,32.768,1950,1990.912
49,-30,1,4,1,0,32.768,1,1.024
50,-30,1,4,2,0,32.768,1,1.024
51,-30,1,4,3,0,32.768,0,0.0
52,-30,1,5,0,0,32.768,0,0.0
53,-30,1,5,1,0,32.768,0,0.0
54,-30,1,5,2,0,32.768,2257,2309.44
55,-30,1,5,3,0,32.768,2114,2160.96
56,-30,1,6,0,0,32.768,3843,3917.248
57,-30,1,6,1,0,32.768,2662,2733.312
58,-30,1,6,2,0,32.768,1,1.024
59,-30,1,6,3,0,32.768,2619,2687.552
60,-30,1,7,0,0,32.768,1,1.024
61,-30,1,7,1,0,32.768,1,1.024
62,-30,1,7,2,0,32.768,3281,3349.888
63,-30,1,7,3,0,32.768,2856,2932.864
